Status,Property SubType,Address,List Price,Cross street,Beds,Full baths,Half baths,Living area (ft²),Price / ft²,Year Built,Close Date,Close Price,Availability date,Garage spaces,Zip code,Lot size acres,Original list Price,Contract Date,Sold Price / ft²
"Closed","Single Family Residence","188 Collins St","$2,100,000","Geary","5","5","0","2,934","$715","1917","05/19/2015","$2,100,000","","0","94118","0","$1,995,000","04/29/2015","$715"
"Closed","Single Family Residence","283 12th Ave","$2,380,000","Clement","3","3","0","2,430","$979","1910","05/21/2015","$2,380,000","","0","94118","0","$1,995,000","05/14/2015","$979"
"Canceled","Single Family Residence","348 5th Ave","$1,750,000","Geary Blvd.","5","6","0","2,860","$611","1913","","","","0","94118","0","$1,399,000","","$611"
"Closed","Single Family Residence","254 11th Ave","$2,110,000","California","4","3","1","2,790","$756","1902","08/29/2014","$2,110,000","","0","94118","0","$1,875,000","07/24/2014","$756"
"Closed","Single Family Residence","71 Jordan Ave","$3,550,000","Euclid","5","3","1","3,560","$997","1910","05/14/2015","$3,550,000","","0","94118","","$3,500,000","05/12/2015","$997"
"Closed","Single Family Residence","45 Parker Ave","$3,365,000","California","5","5","1","4,310","$780","1921","03/26/2015","$3,365,000","","0","94118","","$3,495,000","03/25/2015","$780"
"Closed","Single Family Residence","551 Spruce St","$2,800,000","California","4","2","1","2,000","$1,400","1949","03/04/2015","$2,800,000","","0","94118","0","$2,195,000","02/17/2015","$1,400"
"Closed","Single Family Residence","35 Manzanita Ave","$2,700,000","Euclid","4","3","0","2,952","$914","1949","10/08/2014","$2,700,000","","0","94118","0","$2,685,000","09/24/2014","$914"
"Closed","Single Family Residence","4526 California St","$1,795,000","8th Avenue","4","2","0","2,625","$683","1911","11/07/2014","$1,795,000","","0","94118","0","$1,795,000","10/27/2014","$683"
"Closed","Single Family Residence","85 Parker Ave","$2,800,000","Euclid","3","2","1","2,346","$1,193","1907","10/16/2014","$2,800,000","","0","94118","0","$2,500,000","09/19/2014","$1,193"
"Canceled","Single Family Residence","2905 Bush St","$2,849,000","Lyon","4","4","0","3,375","$844","1875","","","","0","94115","0","$2,849,000","","$844"
"Closed","Single Family Residence","91 Commonwealth Ave","$4,962,000","Euclid","5","4","1","4,346","$1,141","1920","09/26/2014","$4,962,000","","0","94118","0","$4,200,000","09/19/2014","$1,141"
"Closed","Single Family Residence","185 Collins St","$1,608,000","Geary","3","2","1","2,000","$804","1915","09/25/2014","$1,608,000","","0","94118","0","$1,300,000","09/18/2014","$804"
"Closed","Single Family Residence","329 6th Ave","$1,800,000","Geary","4","3","0","2,440","$737","1903","03/21/2014","$1,800,000","","0","94118","0","$1,699,000","03/10/2014","$737"
"Closed","Single Family Residence","324 3rd Ave","$2,900,000","Clement","5","4","1","3,565","$813","1900","07/18/2014","$2,900,000","","0","94118","0","$2,995,000","07/02/2014","$813"
"Closed","Single Family Residence","156 Commonwealth Ave","$3,925,000","Euclid","5","3","0","3,480","$1,127","1914","06/12/2014","$3,925,000","","0","94118","0","$3,500,000","05/22/2014","$1,127"
"Closed","Single Family Residence","364 3rd Ave","$2,300,000","Geary","4","4","0","2,682","$857","1907","04/25/2014","$2,300,000","","0","94118","0","$1,995,000","04/22/2014","$857"
"Closed","Single Family Residence","141 2nd Ave","$2,600,000","Lake St.","3","3","1","2,554","$1,018","1900","05/15/2014","$2,600,000","","0","94118","","$1,900,000","04/13/2014","$1,018"
"Closed","Single Family Residence","2904 Bush St","$2,005,000","Lyon/Baker","4","3","0","2,492","$804","1900","12/20/2013","$2,005,000","","0","94115","","$1,945,000","12/06/2013","$804"
"Closed","Single Family Residence","111 2nd Ave","$2,200,000","Lake","3","3","0","2,187","$1,005","0","03/06/2014","$2,200,000","","0","94118","0","$2,200,000","03/06/2014","$1,005"
"Canceled","Single Family Residence","364 3rd Ave","$1,895,000","Geary","4","4","0","2,682","$706","1907","","","","0","94118","0","$1,995,000","","$706"
"Canceled","Single Family Residence","132 Jordan Ave","$2,850,000","Euclid","3","2","1","2,604","$1,094","1912","","","","0","94118","0","$2,850,000","","$1,094"
"Canceled","Single Family Residence","331 Arguello Blvd","$2,750,000","California","6","5","1","4,223","$651","0","","","","0","94118","0","$2,895,000","","$651"
"Closed","Single Family Residence","18 Palm Ave","$2,450,000","California","4","3","0","3,331","$735","1900","11/21/2013","$2,450,000","","0","94118","","$2,749,000","10/28/2013","$735"
"Closed","Single Family Residence","3016 Pine St","$3,500,000","Lyon","5","3","1","4,437","$788","1900","09/10/2013","$3,500,000","","0","94115","","$3,650,000","08/21/2013","$788"
"Closed","Single Family Residence","18 Manzanita Ave","$3,025,000","Mayfair","4","3","0","2,977","$1,016","1950","10/11/2013","$3,025,000","","0","94118","","$2,950,000","10/02/2013","$1,016"
"Closed","Single Family Residence","36 Palm Ave","$4,238,000","Euclid","4","5","1","4,350","$974","1906","07/15/2013","$4,238,000","","0","94118","","$4,200,000","07/15/2013","$974"
"Closed","Single Family Residence","221 5th Ave","$1,225,000","California","4","2","0","2,600","$471","1900","07/12/2013","$1,225,000","","0","94118","","$1,295,000","07/07/2013","$471"
"Closed","Single Family Residence","209 3rd Ave","$2,300,000","Cornwall","4","3","1","2,900","$793","1900","08/20/2013","$2,300,000","","0","94118","","$1,995,000","07/17/2013","$793"
"Closed","Single Family Residence","286 2nd Ave","$1,399,000","Clement","4","2","1","2,273","$615","1900","07/19/2013","$1,399,000","","0","94118","","$1,399,000","07/12/2013","$615"
"Canceled","Single Family Residence","371 6th Ave","$1,075,000","Geary Blvd.","3","3","0","2,211","$486","0","","","","0","94118","","$1,650,000","","$486"
"Closed","Single Family Residence","229 3rd Ave","$1,335,000","California","3","2","0","2,400","$556","1900","05/28/2013","$1,335,000","","0","94118","","$1,300,000","04/29/2013","$556"
"Canceled","Single Family Residence","54 Commonwealth Ave","$4,350,000","Euclid","6","3","1","6,745","$644","1915","","","","0","94118","","$4,350,000","","$644"
"Closed","Single Family Residence","65 Parker Ave","$2,750,000","California","4","2","1","3,185","$863","1912","05/30/2013","$2,750,000","","0","94118","","$2,295,000","05/30/2013","$863"
"Closed","Single Family Residence","615 Spruce St","$2,557,000","Euclid","5","3","0","4,194","$609","1900","05/01/2013","$2,557,000","","0","94118","","$2,225,000","04/24/2013","$609"
"Closed","Single Family Residence","2908 Bush","$2,350,000","Lyon","9","3","0","3,770","$623","1880","02/06/2013","$2,350,000","","0","94115","","$2,495,000","01/22/2013","$623"
"Closed","Single Family Residence","312 Maple St","$3,335,000","Clay","4","4","1","3,410","$978","0","04/19/2013","$3,335,000","","0","94118","","$3,250,000","03/20/2013","$978"
"Closed","Single Family Residence","17 Commonwealth Ave","$3,800,000","California","4","3","1","3,480","$1,091","1908","04/16/2013","$3,800,000","","0","94118","","$3,795,000","04/02/2013","$1,091"
"Closed","Single Family Residence","560 Spruce St","$1,985,000","Euclid","4","4","0","2,570","$772","1948","11/30/2012","$1,985,000","","0","94118","","$1,985,000","11/29/2012","$772"
"Closed","Single Family Residence","128 4th Ave","$1,899,000","Lake Street","4","4","0","3,000","$633","1900","11/28/2012","$1,899,000","","0","94118","","$2,100,000","11/21/2012","$633"
"Canceled","Single Family Residence","54 Commonwealth Ave","$4,495,000","California","6","3","1","6,745","$666","1915","","","","0","94118","","$4,495,000","","$666"
"Closed","Single Family Residence","246 11th Ave","$1,975,000","California","5","5","0","3,373","$585","0","12/14/2012","$1,975,000","","0","94118","","$1,849,000","12/13/2012","$585"
"Closed","Single Family Residence","2608 Post St","$1,500,000","Presidio Ave","3","3","0","2,152","$697","2012","11/02/2012","$1,500,000","","0","94115","","$1,495,000","10/22/2012","$697"
"Canceled","Single Family Residence","114 Collins St","$1,565,000","Euclid","3","3","0","2,460","$636","1950","","","","0","94118","","$1,565,000","","$636"
"Closed","Single Family Residence","350 3rd Ave","$1,800,000","Clement","4","3","1","2,650","$679","1909","09/12/2012","$1,800,000","","0","94118","","$1,595,000","08/28/2012","$679"
"Closed","Single Family Residence","140 Jordan Ave","$2,650,000","Euclid","4","3","0","2,575","$1,029","1914","09/20/2012","$2,650,000","","0","94118","","$2,595,000","09/13/2012","$1,029"
"Closed","Single Family Residence","6508 California St","$1,465,000","27 th st","3","4","1","4,245","$345","1991","05/29/2012","$1,465,000","","0","94118","","$1,490,000","04/19/2012","$345"
"Canceled","Single Family Residence","3561 Sacramento St","$3,595,000","Spruce","5","4","1","3,218","$1,117","0","","","","0","94118","","$3,595,000","","$1,117"
"Closed","Single Family Residence","124 Jordan Ave","$3,800,000","Euclid","6","4","0","4,308","$882","0","07/31/2012","$3,800,000","","0","94118","","$3,495,000","06/29/2012","$882"
"Expired","Single Family Residence","114 Collins St","$1,650,000","Euclid/Geary","3","3","0","2,500","$660","1940","","","","0","94118","","$1,829,000","","$660"
"Expired","Single Family Residence","271 7th Ave","$1,150,000","Clement","3","2","0","2,040","$563","1908","","","","0","94118","","$1,150,000","","$563"
"Closed","Single Family Residence","233 Maple St","$7,000,000","Washington & Clay","8","5","0","6,500","$1,076","1900","06/08/2012","$7,000,000","","0","94118","","$5,400,000","06/01/2012","$1,076"
"Closed","Single Family Residence","56 Jordan Ave","$2,400,000","Euclid","5","5","0","2,906","$825","1960","06/08/2012","$2,400,000","","0","94118","","$2,400,000","05/30/2012","$825"
"Canceled","Single Family Residence","622 Spruce St","$1,749,000","Euclid","4","3","1","2,300","$760","1900","","","","0","94118","","$1,849,000","","$760"
"Closed","Single Family Residence","248 10th Ave","$1,600,000","California","4","3","1","2,577","$620","1900","03/27/2012","$1,600,000","","0","94118","","$1,499,000","03/23/2012","$620"
"Closed","Single Family Residence","261 10th Ave","$1,400,000","California","4","3","1","3,300","$424","1906","02/17/2012","$1,400,000","","0","94118","","$1,675,000","01/30/2012","$424"
"Closed","Single Family Residence","622 Spruce St","$1,692,500","Euclid","5","3","1","2,662","$635","1900","03/09/2012","$1,692,500","","0","94118","","$1,695,000","03/08/2012","$635"
"Closed","Single Family Residence","545 Spruce St","$1,613,000","Mayfair","4","2","0","2,000","$806","1950","02/24/2012","$1,613,000","","0","94118","","$1,395,000","02/21/2012","$806"
"Closed","Single Family Residence","3022 Pine St","$1,299,000","Lyon / Presidio","3","3","0","2,350","$552","1900","03/06/2012","$1,299,000","","0","94115","","$1,299,000","03/05/2012","$552"
"Canceled","Single Family Residence","53 Manzanita Ave","$1,445,000","Euclid","3","3","0","2,739","$527","1949","","","","0","94118","","$1,595,000","","$527"
"Closed","Single Family Residence","152 Palm Ave","$2,237,625","Geary/Euclid","4","4","0","3,428","$652","1911","06/21/2011","$2,237,625","","0","94118","","$2,275,000","06/10/2011","$652"
"Canceled","Single Family Residence","141 2nd Ave","$2,100,000","Lake Street","3","3","1","2,554","$822","1900","","","","0","94118","","$2,300,000","","$822"
"Closed","Single Family Residence","72 Commonwealth","$4,225,000","Euclid","6","4","1","4,605","$917","1910","10/25/2011","$4,225,000","","0","94118","","$3,750,000","10/02/2011","$917"
"Closed","Single Family Residence","225 10th Ave","$1,783,805","California","4","2","0","3,556","$501","1911","10/21/2011","$1,783,805","","0","94118","","$1,895,000","10/05/2011","$501"
"Closed","Single Family Residence","11 Commonwealth Ave","$2,400,000","California","6","4","1","3,169","$757","1906","08/23/2011","$2,400,000","","0","94118","","$2,650,000","08/17/2011","$757"
"Canceled","Single Family Residence","101 Maple St","$3,495,000","Jackson","3","4","1","3,300","$1,059","1971","","","","0","94118","","$3,795,000","","$1,059"
"Canceled","Single Family Residence","55 Palm Ave","$4,198,000","California","7","6","1","6,305","$665","1915","","","","0","94118","","$4,198,000","06/01/2011","$665"
"Closed","Single Family Residence","534 Spruce St","$1,596,000","Euclid","3","2","1","2,193","$727","1950","04/13/2011","$1,596,000","","0","94118","","$1,450,000","04/11/2011","$727"
"Expired","Single Family Residence","160 5th Ave","$2,395,000","Lake","5","3","1","2,978","$804","1906","","","","0","94118","","$2,395,000","","$804"
"Closed","Single Family Residence","231 12th Ave","$1,620,000","California","5","3","1","2,900","$558","1909","05/17/2011","$1,620,000","","0","94118","","$1,595,000","04/25/2011","$558"
"Closed","Single Family Residence","531 Spruce","$1,700,000","Mayfair","3","3","0","2,300","$739","1955","05/20/2011","$1,700,000","","0","94118","","$1,695,000","05/06/2011","$739"
"Closed","Single Family Residence","2946 Bush St","$1,505,000","Presidio","3","3","1","2,800","$537","1999","10/28/2010","$1,505,000","","0","94115","","$1,549,000","10/12/2010","$537"
"Closed","Single Family Residence","170 Commonwealth Ave","$3,215,000","Geary","4","3","0","4,200","$765","1912","04/27/2011","$3,215,000","","0","94118","","$3,300,000","04/18/2011","$765"
"Closed","Single Family Residence","525 Laurel St","$2,000,000","Mayfair","3","3","0","2,444","$818","1948","04/29/2011","$2,000,000","","0","94118","","$1,950,000","03/28/2011","$818"
"Closed","Single Family Residence","620 Euclid St","$2,437,000","commonwealth","7","6","1","7,711","$316","1920","01/31/2011","$2,437,000","","0","94118","","$3,100,000","12/08/2010","$316"
"Canceled","Single Family Residence","170 Commonwealth Ave","$3,400,000","Geary","4","3","0","4,000","$850","1912","","","","0","94118","","$3,400,000","","$850"
"Closed","Single Family Residence","151 Commonwealth Ave","$2,500,000","Euclid","3","3","1","3,336","$749","1923","12/21/2010","$2,500,000","","0","94118","","$3,200,000","12/14/2010","$749"
"Closed","Single Family Residence","181 8th Ave","$1,725,000","California Street","4","3","1","3,464","$497","0","10/14/2010","$1,725,000","","0","94118","","$2,195,000","09/26/2010","$497"
"Closed","Single Family Residence","1821 Lyon St","$2,100,000","Sacramento","5","3","1","3,420","$614","1895","10/29/2010","$2,100,000","","0","94115","","$2,100,000","10/21/2010","$614"
"Closed","Single Family Residence","59 Manzanita Ave","$1,680,000","Mayfair","5","4","0","3,177","$528","1949","10/22/2010","$1,680,000","","0","94118","","$1,599,000","09/24/2010","$528"
"Canceled","Single Family Residence","149 Collins St","$1,995,000","Euclid","4","3","1","2,978","$669","1916","","","","0","94118","","$1,995,000","","$669"
"Closed","Single Family Residence","4526 California St","$980,000","7th Ave","4","2","1","2,625","$373","1911","10/28/2010","$980,000","","0","94118","","$1,200,000","10/27/2010","$373"
"Closed","Single Family Residence","231 12th Ave","$800,000","California & Clement","4","2","0","2,315","$345","1909","10/04/2010","$800,000","","0","94118","","$850,000","09/02/2010","$345"
"Canceled","Single Family Residence","286 2nd Ave","$1,439,000","Clement","4","2","1","2,273","$633","1900","","","","0","94118","","$1,439,000","","$633"
"Closed","Single Family Residence","2907 Bush St","$1,150,000","Lyon","3","2","1","2,168","$530","1900","07/02/2010","$1,150,000","","0","94115","","$1,199,000","06/18/2010","$530"
"Closed","Single Family Residence","1617 Lyon St","$2,370,000","Pine","4","4","0","3,800","$623","1891","06/08/2010","$2,370,000","","0","94115","","$2,495,000","05/25/2010","$623"
"Canceled","Single Family Residence","2946 Bush St","$1,659,000","Lyon","3","3","1","2,800","$592","1999","","","","0","94115","","$1,749,000","","$592"
"Canceled","Single Family Residence","1821 Lyon St","$2,695,500","Sacramento","5","3","1","3,420","$788","1895","","","","0","94115","","$3,295,000","","$788"
"Expired","Single Family Residence","371 6th Ave","$1,650,000","Geary Blvd.","3","3","0","2,211","$746","1906","","","","0","94118","","$1,900,000","","$746"
"Canceled","Single Family Residence","2946 Bush St","$1,899,000","Presidio","3","3","1","2,800","$678","1999","","","","0","94115","","$2,200,000","","$678"
"Closed","Single Family Residence","332 3rd Ave","$795,000","Clement","4","2","1","2,050","$387","1900","05/28/2010","$795,000","","0","94118","","$859,000","05/14/2010","$387"
"Closed","Single Family Residence","318 6th Ave","$825,000","Clement St.","3","2","0","2,200","$375","1903","04/20/2010","$825,000","","0","94118","","$949,000","03/03/2010","$375"
"Closed","Single Family Residence","227 5th Ave","$1,850,000","California","4","2","0","2,436","$759","1907","04/18/2008","$1,850,000","","0","94118","","$1,750,000","03/28/2008","$759"
"Canceled","Single Family Residence","1821 Lyon St","$2,495,000","Sacramento","5","3","1","3,470","$719","1895","","","","0","94115","","$2,695,000","","$719"
"Closed","Single Family Residence","213 4th Ave","$2,250,000","California & Clement St","6","4","0","3,728","$603","1998","06/26/2008","$2,250,000","","0","94118","","$2,450,000","05/08/2008","$603"
"Expired","Single Family Residence","213 4th Ave","$2,450,000","California & Clement St","6","4","0","3,728","$657","1998","","","","0","94118","","$2,450,000","","$657"
"Closed","Single Family Residence","227 3rd Ave","$1,950,000","Clement","3","4","0","2,800","$696","1900","03/18/2008","$1,950,000","","0","94118","","$1,850,000","02/22/2008","$696"
"Closed","Single Family Residence","219 4th Ave","$2,175,000","California","6","4","0","2,869","$758","1900","02/21/2008","$2,175,000","","0","94118","","$2,075,000","02/07/2008","$758"
"Closed","Single Family Residence","2948 Bush St","$1,850,000","Presidio","3","3","1","2,800","$660","1999","03/30/2007","$1,850,000","","0","94115","","$1,725,000","03/17/2007","$660"
"Closed","Single Family Residence","2905 Bush St","$2,355,000","Lyon","4","4","0","3,375","$697","0","06/08/2007","$2,355,000","","0","94115","","$2,595,000","06/01/2007","$697"
"Closed","Single Family Residence","141 2nd Ave","$2,250,000","Lake","3","3","1","2,554","$880","1900","04/11/2007","$2,250,000","","0","94118","","$2,195,000","03/21/2007","$880"
"Closed","Single Family Residence","227 3rd Ave","$1,725,000","California","4","4","1","2,800","$616","1900","09/27/2006","$1,725,000","","0","94118","","$1,680,000","09/15/2006","$616"
"Closed","Single Family Residence","350 3rd Ave","$1,550,000","Clement/Geary","4","3","1","2,650","$584","1909","06/08/2006","$1,550,000","","0","94118","","$1,395,000","05/19/2006","$584"
"Expired","Single Family Residence","2948 Bush St","$1,895,000","Presidio","3","3","1","2,800","$676","1999","","","","0","94115","","$1,895,000","","$676"
"Expired","Single Family Residence","2905 Bush St","$1,225,000","Lyon and Presidio","5","2","0","2,061","$594","1875","","","","0","94115","","$1,295,000","","$594"
"Closed","Single Family Residence","215 4th Ave","$1,325,000","Cornwall St.","3","2","0","2,000","$662","1906","07/22/2005","$1,325,000","","0","94118","","$1,425,000","07/11/2005","$662"
"Closed","Single Family Residence","3022 Pine St","$1,525,000","Presido","3","3","0","2,549","$598","1900","06/08/2005","$1,525,000","","0","94115","","$1,395,000","04/21/2005","$598"
"Canceled","Single Family Residence","332 3rd Ave","$1,200,000","Clement","4","2","1","2,050","$585","1900","","","","0","94118","","$998,000","","$585"
"Closed","Single Family Residence","127 2nd Ave","$2,155,000","Lake & California","5","3","1","2,702","$797","1900","06/07/2004","$2,155,000","","0","94118","","$1,799,000","05/18/2004","$797"
"Closed","Single Family Residence","332 3rd Ave","$830,000","Clement","4","2","1","2,050","$404","1900","10/02/2003","$830,000","","0","94118","","$788,000","08/16/2003","$404"
"Expired","Single Family Residence","2958 Bush","$1,025,000","Presidio","3","2","0","2,060","$497","1987","","","","0","94115","","$1,025,000","","$497"
"Expired","Single Family Residence","2902 Bush","$939,000","LYON","4","3","0","3,050","$307","1893","","","","0","94115","","$939,000","","$307"
"Closed","Single Family Residence","119 2nd Ave","$650,000","Lake","4","2","1","2,500","$260","0","01/04/1996","$650,000","","0","94118","","$659,000","12/01/1995","$260"
"Closed","Single Family Residence","128 4th Ave","$552,000","Lake & California","5","4","0","3,000","$184","0","07/25/1995","$552,000","","0","94118","","$552,000","06/12/1995","$184"
"Closed","Single Family Residence","2907 Bush","$475,000","Presidio","3","2","1","2,168","$219","0","02/13/1995","$475,000","","0","94115","","$475,000","02/13/1995","$219"
"Closed","Single Family Residence","286 2nd Ave","$368,000","Clement","3","2","1","2,200","$167","1900","06/29/1994","$368,000","","0","94118","","$368,000","04/28/1994","$167"
"Closed","Single Family Residence","215 4th Ave","$385,000","California & Clement","3","2","0","2,000","$192","0","03/23/1994","$385,000","","0","","","$385,000","03/23/1994","$192"
"Closed","Single Family Residence","2948 Bush","$1,362,000","Lyon","3","3","1","2,800","$486","1997","03/29/2002","$1,362,000","","0","94115","","$1,395,000","02/28/2002","$486"
"Canceled","Single Family Residence","348 5th Ave","$850,000","Clement","4","3","1","2,360","$360","1913","","","","0","94118","","$850,000","","$360"
"Canceled","Single Family Residence","2907 Bush","$899,000","Presidio","3","2","1","2,600","$345","0","","","","0","94115","","$969,000","","$345"
"Canceled","Single Family Residence","121 2nd Ave","$1,795,000","Lake/California","3","3","0","2,950","$608","0","","","","0","94118","","$1,950,000","","$608"
"Closed","Single Family Residence","1407 Lyon","$695,000","Post","5","2","0","2,000","$347","1900","05/01/2001","$695,000","","0","94115","","$628,000","04/04/2001","$347"
"Canceled","Single Family Residence","1847 Lyon","$995,000","Sacramento","3","2","1","2,053","$484","0","","","","0","94115","","$995,000","","$484"
"Closed","Single Family Residence","2904 Bush","$1,200,000","Lyon/Baker","4","2","1","2,400","$500","0","08/15/2000","$1,200,000","","0","94115","","$1,200,000","07/27/2000","$500"
"Closed","Single Family Residence","141 2nd Ave","$1,800,000","Lake","4","3","1","2,600","$692","1900","09/27/2000","$1,800,000","","0","94118","","$1,595,000","09/12/2000","$692"
"Closed","Single Family Residence","215 4th Ave","$858,000","California/Clement","3","2","0","2,000","$429","1906","04/11/2000","$858,000","","0","94118","","$650,000","03/12/2000","$429"
"Closed","Single Family Residence","2907 Bush","$745,000","Lyon & Presidio","3","2","1","2,168","$343","1900","10/12/2000","$745,000","","0","94115","","$795,000","09/20/2000","$343"
"Closed","Single Family Residence","221 4th Ave","$1,050,000","Clement","5","3","0","3,000","$350","0","05/24/2000","$1,050,000","","0","94118","","$925,000","04/21/2000","$350"
"Closed","Single Family Residence","848 Lyon","$838,000","Turk","3","3","0","2,500","$335","0","04/30/1999","$838,000","","0","94115","","$729,000","04/20/1999","$335"
"Closed","Single Family Residence","286 2nd Ave","$625,000","California","3","2","1","2,273","$274","1900","04/29/1999","$625,000","","0","94118","","$618,000","04/11/1999","$274"
"Expired","Single Family Residence","2958 Bush","$715,000","Presidio","3","2","0","2,061","$346","0","","","","0","94115","","$0","","$346"
"Closed","Single Family Residence","2958 Bush","$695,000","Presidio","3","2","0","2,061","$337","0","02/24/1999","$695,000","","0","94115","","$749,000","02/23/1999","$337"
"Expired","Single Family Residence","348 5th Ave","$688,000","Clement","4","3","1","2,360","$291","1913","","","","0","94118","","$0","","$291"
"Canceled","Single Family Residence","2958 Bush","$769,000","Presidio","3","2","0","2,061","$373","1987","","","","0","94115","","$0","","$373"
"Closed","Single Family Residence","219 3rd Ave","$621,500","Cornwall","4","2","0","2,586","$240","1894","08/21/1998","$621,500","","0","94118","","$675,000","08/15/1998","$240"
"Canceled","Single Family Residence","366 5th Ave","$899,000","Clement St","6","5","0","4,337","$207","1997","","","","0","94118","","$0","","$207"
"Canceled","Single Family Residence","366 5th Ave","$899,000","Clement St","6","5","0","4,337","$207","1997","","","","0","94118","","$0","","$207"
"Canceled","Single Family Residence","366 5th Ave","$899,000","Clement St","6","5","0","4,337","$207","1997","","","","0","94118","","$969,000","","$207"
"Closed","Single Family Residence","147 Parker Ave","$2,200,000","Euclid","4","3","1","2,850","$771","1916","03/19/2010","$2,200,000","","0","94118","","$2,395,000","02/16/2010","$771"
"Canceled","Single Family Residence","233 10th Ave","$1,995,000","California","5","6","0","3,600","$554","1896","","","","0","94118","","$2,250,000","","$554"
"Expired","Single Family Residence","15 Emerson","$649,000","Geary","3","2","0","2,100","$309","0","","","","0","94118","","$669,000","","$309"
"Closed","Single Family Residence","642 Spruce St","$1,330,200","Geary","3","2","1","2,000","$665","1913","04/10/2007","$1,330,200","","0","94118","","$1,295,000","03/21/2007","$665"
"Closed","Single Family Residence","590 Spruce St","$1,815,000","Euclid","3","3","0","2,540","$714","1948","12/14/2009","$1,815,000","","0","94118","","$2,099,000","12/01/2009","$714"
"Canceled","Single Family Residence","329 10th Ave","$999,000","Clement","4","5","0","2,914","$342","1903","","","","0","94118","","$999,000","","$342"
"Canceled","Single Family Residence","225 10th Ave","$1,795,000","California","4","2","1","3,556","$504","1912","","","","0","94118","","$1,795,000","06/18/2009","$504"
"Expired","Single Family Residence","271 7th Ave","$1,195,000","Clement","3","2","0","2,040","$585","1908","","","","0","94118","","$1,195,000","","$585"
"Closed","Single Family Residence","82 Jordan Ave","$2,550,000","Euclid","3","3","0","3,032","$841","1907","08/14/2009","$2,550,000","","0","94118","","$2,800,000","07/17/2009","$841"
"Closed","Single Family Residence","61 Parker Ave","$2,000,000","California","3","2","1","2,240","$892","1907","11/05/2008","$2,000,000","","0","94118","","$1,875,000","10/14/2008","$892"
"Canceled","Single Family Residence","271 7th Ave","$1,195,000","Clement","3","2","1","2,040","$585","1908","","","","0","94118","","$1,285,000","","$585"
"Closed","Single Family Residence","106 Jordan Ave","$3,400,000","Euclid","4","4","1","4,900","$693","1905","07/15/2009","$3,400,000","","0","94118","","$3,695,000","06/24/2009","$693"
"Closed","Single Family Residence","16 Commonwealth","$3,950,000","California","5","4","1","4,180","$944","1910","06/06/2009","$3,950,000","","0","94118","","$4,350,000","06/05/2009","$944"
"Expired","Single Family Residence","329 10th Ave","$1,288,000","Clement","4","5","0","2,914","$442","1903","","","","0","94118","","$1,288,000","","$442"
"Closed","Single Family Residence","245 Euclid Ave","$1,395,000","Collins","3","2","0","2,386","$584","1952","02/18/2009","$1,395,000","","0","94118","","$1,795,000","02/16/2009","$584"
"Closed","Single Family Residence","101 Spruce","$4,400,000","Jackson","5","4","0","3,901","$1,127","1922","05/06/2005","$4,400,000","","0","94118","","$3,795,000","04/11/2005","$1,127"
"Closed","Single Family Residence","166 Arguello","$860,000","Clay & Sacramento","5","2","0","2,800","$307","1903","09/15/1995","$860,000","","0","94118","","$860,000","08/18/1995","$307"
"Expired","Single Family Residence","285 12th Ave","$448,000","Clement","3","2","0","3,000","$149","1910","","","","0","94118","","$448,000","","$149"
"Canceled","Single Family Residence","16 Spruce","$1,695,000","Jackson And Pacific","6","5","0","4,000","$423","1946","","","","0","94118","","$0","","$423"
"Canceled","Single Family Residence","329 10th Ave","$1,388,000","clement","6","5","0","2,914","$476","1903","","","","0","94118","","$1,388,000","","$476"
"Closed","Single Family Residence","376 7th Ave","$1,132,500","Geary","3","3","1","2,500","$453","1906","11/25/2008","$1,132,500","","0","94118","","$1,289,000","11/20/2008","$453"
"Closed","Single Family Residence","233 10th Ave","$1,907,000","California","6","6","0","3,500","$544","1900","10/03/2008","$1,907,000","","0","94118","","$1,895,000","09/09/2008","$544"
"Closed","Single Family Residence","127 Parker Ave","$1,700,000","Euclid","3","3","0","2,200","$772","1900","08/09/2005","$1,700,000","","0","94118","","$1,295,000","08/01/2005","$772"
"Closed","Single Family Residence","545 Laurel St","$2,100,000","Mayfair","3","3","1","2,275","$923","1948","09/10/2008","$2,100,000","","0","94118","","$1,795,000","08/04/2008","$923"
"Closed","Single Family Residence","123 Parker Ave","$1,645,000","Euclid","3","3","0","2,024","$812","1907","05/16/2008","$1,645,000","","0","94118","","$1,800,000","04/23/2008","$812"
"Closed","Single Family Residence","283 10th Ave","$1,467,283","Clement","4","2","1","2,400","$611","1905","05/23/2008","$1,467,283","","0","94118","","$1,350,000","05/07/2008","$611"
"Closed","Single Family Residence","87 Collins St","$2,200,000","Euclid Avenue","3","2","0","2,878","$764","1949","05/16/2008","$2,200,000","","0","94118","","$1,995,000","04/18/2008","$764"
"Closed","Single Family Residence","620 Spruce St","$2,000,000","Euclid","3","3","0","2,800","$714","1900","04/16/2008","$2,000,000","","0","94118","","$2,150,000","03/27/2008","$714"
"Closed","Single Family Residence","231 8th Ave","$2,230,000","California","5","4","1","4,281","$520","1911","02/12/2008","$2,230,000","","0","94118","","$2,175,000","01/29/2008","$520"
"Closed","Single Family Residence","184 Palm","$1,095,000","Geary","3","2","1","2,212","$495","1914","08/16/2002","$1,095,000","","0","94118","","$1,095,000","08/05/2002","$495"
