Status,Property SubType,Address,List Price,Cross street,Beds,Full baths,Half baths,Living area (ft²),Price / ft²,Year Built,Close Date,Close Price,Availability date,Garage spaces,Zip code,Lot size acres,Original list Price,Contract Date,Sold Price / ft²
"Canceled","Single Family Residence","3530 Webster","$1,450,000","North Point","3","2","1","4,375","$331","1937","","","","0","94123","","$1,450,000","","$331"
"Closed","Single Family Residence","2459 Francisco","$880,000","Baker","5","2","0","2,250","$391","1926","06/23/1999","$880,000","","0","94123","","$875,000","05/21/1999","$391"
"Closed","Single Family Residence","3456 Baker","$1,867,500","Beach","4","2","1","2,493","$749","1927","07/27/1999","$1,867,500","","0","94123","","$1,900,000","07/02/1999","$749"
"Canceled","Single Family Residence","3456 Baker","$1,995,000","Beach","4","2","1","2,500","$798","1927","","","","0","94123","","$0","","$798"
"Closed","Single Family Residence","3715 Broderick","$711,000","Jefferson & Marina","3","2","1","2,065","$344","1929","10/04/1996","$711,000","","0","94123","","$699,000","09/30/1996","$344"
"Closed","Single Family Residence","278 Mallorca","$800,000","Cervantes","3","2","1","2,175","$367","1925","10/13/1998","$800,000","","0","94123","","$849,000","08/14/1998","$367"
"Closed","Single Family Residence","3337 Broderick","$785,000","Francisco","3","2","0","2,500","$314","0","06/16/1998","$785,000","","0","94123","","$799,000","06/08/1998","$314"
"Closed","Single Family Residence","3134 Baker","$635,000","Francisco","3","3","0","2,558","$248","0","03/14/1997","$635,000","","0","94123","","$649,000","03/04/1997","$248"
"Closed","Single Family Residence","45 Prado","$820,000","Cervantes","3","3","0","2,200","$372","1927","10/22/1997","$820,000","","0","94123","","$829,000","10/02/1997","$372"
"Canceled","Single Family Residence","45 Prado","$829,000","Cervantes","3","3","0","2,200","$376","1927","","","","0","94123","","$890,000","","$376"
"Expired","Single Family Residence","3200 Baker","$790,000","Francisco","4","3","1","2,100","$376","1926","","","","0","94123","","$0","","$376"
"Expired","Single Family Residence","3460 Baker","$1,118,000","Beach","4","3","0","3,000","$372","0","","","","0","94123","","$1,250,000","","$372"
"Closed","Single Family Residence","133 Richardson","$460,000","Chestnut","3","3","0","2,323","$198","0","03/28/1996","$460,000","","0","94123","","$485,000","01/19/1996","$198"
"Canceled","Single Family Residence","133 Richardson","$485,000","Cervantes","3","3","0","2,323","$208","0","","","","0","94123","","$0","","$208"
"Closed","Single Family Residence","2652 Chestnut","$678,000","Baker And Lyon","4","3","0","3,000","$226","1924","10/24/1995","$678,000","","0","94123","","$678,000","10/24/1995","$226"
"Expired","Single Family Residence","2144 Beach","$700,000","Broderick","4","3","1","3,575","$195","1937","","","","0","","","$739,000","","$195"
"Closed","Single Family Residence","2949 Divisadero","$1,155,000","Filbert & Union","3","2","1","3,500","$330","1913","04/26/1994","$1,155,000","","0","94123","","$1,155,000","03/11/1994","$330"
"Closed","Single Family Residence","250 Alhambra","$795,000","Avila","4","2","1","3,300","$240","1928","07/15/1994","$795,000","","0","","","$795,000","06/25/1994","$240"
"Closed","Single Family Residence","116 Avila St","$4,500,000","Alhambra/Capra","3","2","1","2,474","$1,818","0","06/16/2023","$4,500,000","","0","94123","","$4,495,000","05/10/2023","$1,818"
"Closed","Single Family Residence","3159 Baker St","$3,600,000","Francisco","6","4","0","4,680","$769","1927","06/01/2023","$3,600,000","","0","94123","0","$3,499,000","05/28/2023","$769"
"Duplicate Canceled","Single Family Residence","155 Avila St","$2,500,000","Capra Way","3","2","1","3,217","$777","1926","","","","0","94123","0","$2,500,000","","$777"
"Closed","Single Family Residence","112 Mallorca Way","$4,845,000","","5","4","1","4,810","$1,007","1924","04/19/2019","$4,845,000","","0","94123","0","","03/21/2019","$1,007"
"Withdrawn/Canceled","Single Family Residence","3723 Divisadero Street","$5,350,000","","7","5","0","4,378","$1,222","1992","","","","0","94123","0","","","$1,222"
"Withdrawn/Canceled","Single Family Residence","3723 Divisadero Street","$5,350,000","","7","5","0","4,370","$1,224","1992","","","","3","94123","0","","","$1,224"
"Closed","Single Family Residence","230 Capra Way","$1,900,000","","3","2","0","2,140","$887","1956","10/16/2013","$1,900,000","","0","94123","0","","10/11/2013","$887"
"Closed","Single Family Residence","112 Mallorca Way","$4,845,000","","5","4","1","4,810","$1,007","1924","04/19/2019","$4,845,000","","2","94123","","","04/03/2019","$1,007"
"Closed","Single Family Residence","12 Rico Way","$3,190,000","","4","3","0","2,453","$1,300","1925","06/27/2014","$3,190,000","","0","94123","","","06/25/2014","$1,300"
"Closed","Single Family Residence","336 Avila","$2,610,000","","3","3","0","2,050","$1,273","1924","02/20/2015","$2,610,000","","0","94123","0","","02/12/2015","$1,273"
"Cancelled","Detached","2537 CHESTNUT ST.","$1,800,000","","3","2","0","2,300","$782","1938","","","","2","94123","0","","","$782"
"Canceled","Single Family Residence","47 Magnolia St","$4,380,000","Laguna","4","3","1","2,700","$1,622","0","","","","0","94123","0","$4,380,000","","$1,622"
"Canceled","Single Family Residence","75 Rico Way","$4,595,000","Avila","4","3","0","3,015","$1,524","0","","","","0","94123","0","$4,595,000","","$1,524"
"Canceled","Single Family Residence","148 Alhambra St","$4,500,000","Mallorca","4","3","1","2,638","$1,705","1925","","","","0","94123","0","$4,500,000","","$1,705"
"Canceled","Single Family Residence","3159 Baker St","$3,499,000","Francisco","6","4","0","4,680","$747","0","","","","0","94123","","$4,375,000","","$747"
"Cancelled","Detached","2537 CHESTNUT STREET","$2,295,000","","4","2","0","2,300","$997","1938","","","","2","94123","0","","","$997"
"Canceled","Single Family Residence","2161 North Point St","$3,950,000","Divisadero","3","4","0","3,015","$1,310","1926","","","","0","94123","0","$3,950,000","","$1,310"
"Closed","Single Family Residence","112 Mallorca Way","$5,680,000","Alhambra","5","4","1","4,810","$1,180","0","08/15/2023","$5,680,000","","0","94123","0","$7,599,000","07/17/2023","$1,180"
"Duplicate Canceled","Single Family Residence","1557 Francisco St","$8,500,000","Laguna St","6","6","3","6,350","$1,338","1927","","","","0","94123","0","$8,500,000","11/21/2022","$1,338"
"Closed","3+ Houses on Lot","1747 Chestnut St","$3,520,000","Laguna","5","4","0","3,607","$975","1952","12/23/2022","$3,520,000","","0","94123","0","$2,999,000","11/03/2022","$975"
"Canceled","Single Family Home","268 Avila Street","$4,200,000","","4","2","1","2,640","$1,590","1926","","","","2","94123","0","$4,200,000","","$1,590"
"Closed","Single Family Residence","3107 Franklin St","$3,200,000","Bay St","3","3","2","2,295","$1,394","1922","12/02/2022","$3,200,000","","0","94123","0","$3,700,000","11/17/2022","$1,394"
"Closed","Single Family Residence","3627 Broderick St","$4,631,250","Jefferson","4","3","1","3,688","$1,255","1927","10/06/2022","$4,631,250","","0","94123","0","$4,750,000","09/30/2022","$1,255"
"Closed","Single Family Residence","30 Retiro Way","$3,300,000","Beach","3","2","1","2,630","$1,254","0","09/30/2022","$3,300,000","","0","94123","0","$3,250,000","09/09/2022","$1,254"
"Closed","Single Family Residence","3140 Baker St","$3,200,000","Francisco","4","2","1","2,489","$1,285","1928","05/14/2021","$3,200,000","","0","94123","0","$2,500,000","04/14/2021","$1,285"
"Closed","Single Family Residence","122 Avila","$3,900,000","Alhambra","3","2","1","2,760","$1,413","0","04/27/2021","$3,900,000","","0","94123","0","$4,000,000","04/16/2021","$1,413"
"Closed","Single Family Residence","71 Rico Way","$4,810,000","Avila","3","2","1","2,630","$1,828","0","04/09/2021","$4,810,000","","0","94123","0","$3,800,000","03/30/2021","$1,828"
"Closed","Single Family Residence","2479 Francisco St","$4,995,000","Baker","4","3","1","2,867","$1,742","1927","03/19/2021","$4,995,000","","0","94123","0","$4,995,000","03/13/2021","$1,742"
"Closed","Single Family Residence","138 Cervantes Blvd","$3,250,000","Beach","3","2","1","2,260","$1,438","0","03/15/2021","$3,250,000","","0","94123","","$2,598,000","02/22/2021","$1,438"
"Closed","Single Family Residence","2209 North Point St","$3,850,000","Divisadero","4","3","1","3,774","$1,020","1929","03/02/2021","$3,850,000","","0","94123","0","$3,750,000","02/22/2021","$1,020"
"Closed","Single Family Residence","3130 Baker St","$2,670,000","Richardson Ave","3","3","0","2,442","$1,093","1926","03/03/2021","$2,670,000","","0","94123","0","$2,295,000","02/23/2021","$1,093"
"Closed","Single Family Residence","130 Retiro Way","$3,995,000","Marina Blvd/Fillmore","4","3","1","2,770","$1,442","1963","03/11/2021","$3,995,000","","0","94123","0","$3,995,000","02/15/2021","$1,442"
"Closed","Single Family Residence","336 Avila St","$4,400,000","Prado","5","4","1","3,645","$1,207","0","06/08/2020","$4,400,000","","0","94123","0","$4,995,000","06/01/2020","$1,207"
"Closed","Single Family Residence","1561 Beach St","$2,540,000","Buchanan Street","3","2","0","2,055","$1,236","1932","01/28/2021","$2,540,000","","0","94123","0","$2,400,000","01/21/2021","$1,236"
"Closed","Single Family Residence","3166 Baker St","$3,050,000","Francisco","3","3","1","2,020","$1,509","1926","01/21/2021","$3,050,000","","0","94123","0","$2,995,000","01/13/2021","$1,509"
"Canceled","Single Family Residence","3520 Baker St","$5,795,000","Beach Street","4","3","1","3,051","$1,899","1928","","","","0","94123","0","$5,900,000","","$1,899"
"Closed","Single Family Residence","815 Marina Blvd","$4,320,000","Baker","4","3","1","3,230","$1,337","1936","12/31/2020","$4,320,000","","0","94123","0","$4,998,000","12/15/2020","$1,337"
"Sold","Single Family Home","3239 Webster Street","$4,200,000","","3","3","1","2,720","$1,544","1935","01/26/2022","$4,200,000","","3","94123","0","$5,195,000","01/12/2022","$1,544"
"Canceled","Single Family Home","199 Marina Boulevard","$5,499,888","","4","3","","2,897","$1,898","1937","","","","2","94123","0","$4,999,888","","$1,898"
"Sold","Detached","3520 Baker St","$5,800,000","","3","3","0","3,051","$1,901","1928","08/05/2021","$5,800,000","","2","94123","0","","07/05/2021","$1,901"
"Sold","Detached","2100 Jefferson St","$12,500,000","","5","4","1","6,000","$2,083","1927","02/26/2021","$12,500,000","","2","94123","0","","02/03/2021","$2,083"
"Closed","Single Family Residence","2266 Bay St","$7,700,000","Broderick","5","5","1","4,869","$1,581","1968","06/08/2022","$7,700,000","","0","94123","0","$7,500,000","05/29/2022","$1,581"
"Canceled","Single Family Residence","1557 Francisco St","$9,830,000","Laguna","6","6","3","6,350","$1,548","1927","","","","0","94123","0","$9,830,000","","$1,548"
"Canceled","Single Family Residence","3107 Franklin St","$3,998,000","Francisco Street","3","3","2","2,362","$1,692","1922","","","","0","94123","0","$3,998,000","","$1,692"
"Expired","Other Residential","1633 Beach Street","$2,950,000","","3","3","","2,200","$1,340","1935","","","","1","94123","0","$2,950,000","","$1,340"
"Canceled","Single Family Residence","47 Magnolia St","$4,949,000","Laguna","4","3","1","2,700","$1,832","0","","","","0","94123","0","$5,429,000","","$1,832"
"Closed","Single Family Residence","318 Avila St","$4,000,000","Capra","4","3","0","2,379","$1,681","1925","04/20/2022","$4,000,000","","0","94123","0","$3,750,000","04/13/2022","$1,681"
"Closed","Single Family Residence","138 Avila St","$4,600,000","Alhambra Street","3","2","1","2,549","$1,804","1924","03/16/2022","$4,600,000","","0","94123","0","$3,995,000","02/19/2022","$1,804"
"Closed","Single Family Residence","3642 Webster St","$3,500,000","Beach St","3","2","2","2,245","$1,559","1932","03/09/2022","$3,500,000","","0","94123","0","$2,499,000","02/17/2022","$1,559"
"Closed","Single Family Residence","3235 Webster St","$3,855,000","Chestnut St","3","2","0","2,460","$1,567","1935","03/08/2022","$3,855,000","","0","94123","0","$3,595,000","02/15/2022","$1,567"
"Closed","Single Family Residence","3750 Divisadero St","$4,637,500","Jefferson","3","3","1","3,490","$1,328","1927","02/22/2022","$4,637,500","","0","94123","0","$4,195,000","02/03/2022","$1,328"
"Closed","Single Family Residence","1632 North Point St","$3,495,000","Buchanan","4","2","1","2,355","$1,484","1931","03/11/2022","$3,495,000","","0","94123","0","$3,495,000","02/15/2022","$1,484"
"Closed","Single Family Residence","3253 Baker St","$3,600,000","Bay","4","3","0","2,405","$1,496","1928","01/18/2022","$3,600,000","","0","94123","0","$3,500,000","12/17/2021","$1,496"
"Closed","Single Family Residence","3741 Scott St","$3,700,000","Jefferson","3","3","1","2,653","$1,394","1926","12/27/2021","$3,700,000","","0","94123","0","$3,495,000","11/08/2021","$1,394"
"Closed","Single Family Residence","284 Mallorca Way","$3,000,000","Beach","3","3","1","2,170","$1,382","0","11/09/2021","$3,000,000","","0","94123","","$2,495,000","10/22/2021","$1,382"
"Closed","Single Family Residence","2561 Chestnut St","$2,386,000","Broderick","4","2","1","2,336","$1,021","1939","10/26/2021","$2,386,000","","0","94123","0","$1,995,000","10/08/2021","$1,021"
"Closed","Single Family Residence","3134 Baker St","$3,495,000","Richardson Ave","3","3","0","2,905","$1,203","1926","11/19/2021","$3,495,000","","0","94123","0","$3,495,000","10/22/2021","$1,203"
"Closed","Single Family Residence","158 Cervantes Blvd","$4,975,000","Beach/Prado","4","3","1","3,255","$1,528","0","11/04/2021","$4,975,000","","0","94123","0","$4,795,000","10/07/2021","$1,528"
"Closed","Single Family Residence","2479 Francisco Street","$4,600,000","","4","3","1","2,867","$1,604","1927","10/15/2020","$4,600,000","","0","94123","0","","09/28/2020","$1,604"
"Closed","Single Family Residence","3321 Pierce Street","$3,700,000","","3","3","0","2,789","$1,326","1924","06/21/2021","$3,700,000","","0","94123","0","","05/19/2021","$1,326"
"Withdrawn/Canceled","Single Family Residence","284 Mallorca Way","$2,895,000","","4","3","1","2,217","$1,305","1929","","","","0","94123","0","","","$1,305"
"Closed","Single Family Residence","196 Avila St","$6,000,000","Capra way","3","3","1","3,335","$1,799","0","11/04/2021","$6,000,000","","0","94123","0","$6,195,000","10/25/2021","$1,799"
"Closed","Single Family Residence","35 Rico Way","$3,335,000","Retiro Way & Avila","3","3","0","2,245","$1,485","0","10/25/2021","$3,335,000","","0","94123","0","$2,600,000","09/24/2021","$1,485"
"Closed","Single Family Residence","1446 Francisco St","$7,000,000","Octavia St","4","3","1","3,800","$1,842","1923","10/04/2021","$7,000,000","","0","94123","0","$6,800,000","09/26/2021","$1,842"
"Canceled","Single Family Residence","2920 Franklin St","$6,125,000","Chestnut","5","5","1","4,665","$1,312","2019","","","","0","94123","0","$6,250,000","","$1,312"
"Closed","Single Family Residence","2225 Bay St","$2,900,000","Divisidero","3","2","1","2,816","$1,029","0","11/08/2021","$2,900,000","","0","94123","0","$2,995,000","10/12/2021","$1,029"
"Closed","Single Family Residence","3108 Franklin St","$4,228,888","Francisco","3","3","1","2,395","$1,765","1922","10/06/2021","$4,228,888","","0","94123","0","$3,698,000","09/22/2021","$1,765"
"Closed","Single Family Residence","55 Retiro Way","$3,495,000","Rico Way","6","3","0","3,050","$1,145","1927","12/06/2021","$3,495,000","","0","94123","0","$3,890,000","11/12/2021","$1,145"
"Closed","Single Family Residence","45 Capra Way","$9,350,000","Mallorca","4","5","1","5,625","$1,662","0","09/10/2021","$9,350,000","","0","94123","0","$10,300,000","09/01/2021","$1,662"
"Canceled","Single Family Residence","2225 Bay St","$3,295,000","Divisidero","3","2","1","2,816","$1,170","0","","","","0","94123","0","$3,295,000","","$1,170"
"Closed","Single Family Residence","333 Avila St","$3,660,000","Prado","4","3","0","2,763","$1,324","1924","08/10/2021","$3,660,000","","0","94123","0","$3,495,000","07/16/2021","$1,324"
"Closed","Single Family Residence","3124 Gough St","$3,900,000","Chestnut","4","3","0","2,463","$1,583","1923","07/14/2021","$3,900,000","","0","94123","0","$3,900,000","07/01/2021","$1,583"
"Duplicate Canceled","Single Family Residence","3520 Baker St","$5,895,000","Beach Street","4","3","1","3,051","$1,932","1928","","","","0","94123","0","$5,895,000","07/01/2021","$1,932"
"Closed","Single Family Residence","3055 Baker St","$3,600,000","Chestnut","4","2","1","2,900","$1,241","1926","07/30/2021","$3,600,000","","0","94123","0","$3,395,000","06/30/2021","$1,241"
"Closed","Single Family Residence","210 Richardson Ave","$2,750,000","Francisco Street","4","3","1","2,839","$968","1939","07/12/2021","$2,750,000","","0","94123","","$2,495,000","06/11/2021","$968"
"Closed","Single Family Residence","1970 Jefferson St","$5,050,000","Broderick","5","3","1","3,632","$1,390","1946","07/15/2021","$5,050,000","","0","94123","0","$4,795,000","07/08/2021","$1,390"
"Closed","Single Family Residence","3430 Baker St","$5,800,000","North Point & Beach","4","4","0","2,915","$1,989","1928","06/18/2021","$5,800,000","","0","94123","0","$5,490,000","06/08/2021","$1,989"
"Canceled","Single Family Residence","112 Mallorca Way","$6,595,000","Chestnut","5","5","0","4,810","$1,371","1924","","","","0","94123","0","$6,595,000","","$1,371"
"Closed","Single Family Residence","3315 Pierce St","$3,200,000","Chestnut","3","3","0","2,255","$1,419","1925","06/10/2021","$3,200,000","","0","94109","0","$2,895,000","05/15/2021","$1,419"
"Closed","Single Family Residence","1410 Jefferson St","$4,600,000","Fillmore Street","4","3","2","3,023","$1,521","1931","06/09/2021","$4,600,000","","0","94123","","$3,850,000","05/21/2021","$1,521"
