Status,Property SubType,Address,List Price,Cross street,Beds,Full baths,Half baths,Living area (ft²),Price / ft²,Year Built,Close Date,Close Price,Availability date,Garage spaces,Zip code,Lot size acres,Original list Price,Contract Date,Sold Price / ft²
"Canceled","Single Family Residence","2017 Buchanan","$1,699,000","California","4","3","1","2,850","$596","1999","","","","0","94115","","$1,925,000","","$596"
"Closed","Single Family Residence","2016 Buchanan","$1,305,000","California & Pine","3","2","1","2,600","$501","2002","09/26/2002","$1,305,000","","0","94115","","$1,395,000","08/27/2002","$501"
"Closed","Single Family Residence","1855 Laguna","$1,450,000","Pine","4","2","1","3,400","$426","1890","04/15/2002","$1,450,000","","0","94115","","$1,395,000","03/16/2002","$426"
"Closed","Single Family Residence","712 Steiner","$1,250,000","Hayes","5","3","0","2,690","$464","1896","11/15/2001","$1,250,000","","0","94117","","$1,250,000","10/17/2001","$464"
"Canceled","Single Family Residence","3001 California","$1,395,000","Baker","4","2","1","2,277","$612","0","","","","0","94115","","$1,395,000","","$612"
"Closed","Single Family Residence","720 Steiner","$1,210,000","Grove","5","3","1","3,200","$378","1900","08/24/2001","$1,210,000","","0","94117","","$1,295,000","07/06/2001","$378"
"Closed","Single Family Residence","1458 Sutter","$1,475,000","Franklin","4","4","1","2,980","$494","1873","09/14/2001","$1,475,000","","0","94109","","$1,550,000","08/29/2001","$494"
"Canceled","Single Family Residence","2217 California","$1,995,000","Buchanan","4","2","0","2,960","$673","1885","","","","0","94115","","$1,995,000","","$673"
"Closed","Single Family Residence","2344 California","$1,510,000","Webster/Fillmore","3","2","0","2,267","$666","0","09/04/2001","$1,510,000","","0","94115","","$1,350,000","07/27/2001","$666"
"Closed","Single Family Residence","1717 Baker","$1,505,000","California","3","3","0","2,460","$611","1900","09/04/2001","$1,505,000","","0","94115","","$1,395,000","08/01/2001","$611"
"Canceled","Single Family Residence","2251 Steiner","$2,395,000","Clay","3","2","1","3,120","$767","0","","","","0","94115","","$2,395,000","","$767"
"Closed","Single Family Residence","2251 Steiner","$2,409,230","Clay","3","2","1","3,100","$777","0","03/06/2001","$2,409,230","","0","94115","","$2,250,000","02/05/2001","$777"
"Closed","Single Family Residence","918 Baker","$900,000","Turk","4","2","0","2,456","$366","1952","12/05/2000","$900,000","","0","94115","","$899,000","11/02/2000","$366"
"Closed","Single Family Residence","2121 Divisadero","$2,460,000","Sacramento","4","3","0","3,750","$656","1906","10/27/2000","$2,460,000","","0","94115","","$1,829,000","09/27/2000","$656"
"Closed","Single Family Residence","1901 Scott St","$3,620,000","Pine","7","3","1","4,640","$780","1870","10/29/1999","$3,620,000","","0","94115","","$3,200,000","10/08/1999","$780"
"Closed","Single Family Residence","1045 Baker","$620,000","St. Joseph","4","2","1","2,296","$270","1949","11/30/1999","$620,000","","0","94115","","$628,000","11/05/1999","$270"
"Closed","Single Family Residence","2799 Pacific","$3,495,000","At Divisadero","10","6","0","15,000","$233","1894","03/15/1996","$3,495,000","","0","94115","","$3,495,000","03/14/1996","$233"
"Closed","Single Family Residence","2563 Divisadero","$5,500,000","Broadway","15","10","0","12,000","$458","1910","08/25/1998","$5,500,000","","0","94115","","$5,500,000","07/10/1998","$458"
"Canceled","Single Family Residence","1075 Baker","$695,000","Terra Vista","4","3","0","2,416","$287","1949","","","","0","94115","","$695,000","","$287"
"Closed","Single Family Residence","1901 Scott St","$3,650,000","Pine","7","3","1","4,640","$786","1870","10/29/1999","$3,650,000","","0","94115","","$3,200,000","10/07/1999","$786"
"Closed","Single Family Residence","1948 Sutter","$1,000,000","Webster","4","2","1","2,644","$378","1874","09/17/1999","$1,000,000","","0","94115","","$825,000","08/12/1999","$378"
"Canceled","Single Family Residence","2017 Buchanan","$2,495,000","California","7","6","0","4,300","$580","1999","","","","0","94115","","$2,495,000","","$580"
"Closed","Single Family Residence","2302 Steiner","$2,100,000","Clay","5","4","1","5,250","$400","0","12/11/1998","$2,100,000","","0","94115","","$2,290,000","09/12/1998","$400"
"Closed","Single Family Residence","712 Steiner","$920,000","Hayes","5","3","0","2,690","$342","1896","11/04/1998","$920,000","","0","94117","","$879,500","09/18/1998","$342"
"Closed","Single Family Residence","2217 California","$1,200,000","Webster/Buchanan","4","2","0","2,960","$405","0","07/31/1998","$1,200,000","","0","94115","","$1,095,000","06/17/1998","$405"
"Closed","Single Family Residence","1615 Broderick","$490,000","Bush","14","5","0","6,000","$81","0","04/15/1998","$490,000","","0","94115","","$498,000","04/14/1998","$81"
"Closed","Single Family Residence","2175 California","$715,000","Buchanan","4","3","1","3,280","$217","1879","01/24/1996","$715,000","","0","94115","","$785,000","11/28/1995","$217"
"Closed","Single Family Residence","1711 Baker","$731,000","California","3","2","0","2,350","$311","1900","12/29/1997","$731,000","","0","94115","","$699,950","11/12/1997","$311"
"Closed","Single Family Residence","2244 Steiner","$1,075,000","Clay","4","3","0","2,940","$365","1873","01/20/1998","$1,075,000","","0","94115","","$945,000","12/04/1997","$365"
"Expired","Single Family Residence","720 Steiner","$925,000","Fell,Fulton","5","3","1","2,578","$358","1900","","","","0","94117","","$795,000","","$358"
"Expired","Single Family Residence","1916 Octavia","$2,200,000","California St","20","9","0","11,750","$187","1900","","","","0","","","$2,200,000","","$187"
"Expired","Single Family Residence","2799 Pacific","$3,950,000","At Divisadero","10","6","0","15,000","$263","1894","","","","0","94115","","$4,500,000","","$263"
"Closed","Single Family Residence","2500 Divisadero","$1,700,000","Pacific","8","6","0","8,671","$196","1933","03/31/1994","$1,700,000","","0","94115","","$1,700,000","12/16/1993","$196"
"Canceled","Single Family Residence","225 Scott","$399,000","Page & Haight","4","2","1","2,600","$153","1900","","","","0","","","$429,000","","$153"
"Canceled","Single Family Residence","2148 Sutter","$497,000","Steiner & Pierce","3","3","0","2,850","$174","0","","","","0","94115","","$497,000","","$174"
"Closed","Single Family Residence","3253 Baker","$575,000","Francisco/Bay","3","3","0","2,072","$277","1928","09/08/1994","$575,000","","0","","","$575,000","08/15/1994","$277"
"Canceled","Single Family Residence","3253 Baker","$675,000","Francisco/Bay","3","3","0","2,072","$325","1928","","","","0","","","$725,000","","$325"
"Expired","Single Family Residence","1969 California","$1,695,000","Octavia","11","9","1","8,524","$198","1915","","","","0","","","$1,695,000","","$198"
"Withdrawn/Canceled","2 Houses on Lot","2577 California Street","$2,699,000","","3","3","0","2,410","$1,119","1900","","","","1","94115","0","","","$1,119"
"Withdrawn/Canceled","Single Family Residence","2577 California Street","$2,699,000","","3","3","0","2,410","$1,119","1900","","","","0","94115","0","","","$1,119"
"Expired","Single Family Residence","1358 Van Ness Avenue","$4,500,000","","6","3","0","2,930","$1,535","1907","","","","0","94110","0","","","$1,535"
"Closed","Single Family Residence","2577 California Street","$2,550,000","","3","3","0","2,140","$1,191","1900","12/26/2018","$2,550,000","","0","94115","0","","11/29/2018","$1,191"
"Closed","2 Houses on Lot","2577 California Street","$2,550,000","","3","2","0","2,140","$1,191","1900","12/26/2018","$2,550,000","","1","94115","0","","11/29/2018","$1,191"
"Sold Off MLS","Single Family Residence","2882 Pine Street","$2,900,000","","3","2","1","2,099","$1,381","1900","08/23/2021","$2,900,000","","0","94115","0","","07/23/2021","$1,381"
"Closed","Single Family Residence","2865 Bush Street","$2,099,000","","5","2","1","2,955","$710","1916","07/12/2016","$2,099,000","","0","94115","0","","05/27/2016","$710"
"Canceled","Single Family Residence","2208 Pine St","$3,350,000","Webster","3","3","1","2,487","$1,347","1900","","","","0","94115","0","$3,495,000","","$1,347"
"Canceled","Single Family Residence","2070 Bush St","$4,499,000","Webster","4","2","1","2,890","$1,556","1876","","","","0","94115","0","$4,999,000","","$1,556"
"Closed","Single Family Residence","2972 Bush St","$1,350,000","Presidio","6","4","0","3,890","$347","1900","02/24/2023","$1,350,000","","0","94115","0","$1,550,000","01/30/2023","$347"
"Canceled","Single Family Residence","1969 California St","$11,500,000","Octavia","5","6","1","8,990","$1,279","1915","","","","0","94109","0","$13,850,000","","$1,279"
"Sold","Detached","2578 Pine St","$4,500,000","","4","3","0","2,864","$1,571","1900","01/17/2023","$4,500,000","","3","94115","0","","01/17/2023","$1,571"
"Expired","Detached","1125 Broderick","$3,599,000","","5","3","1","4,100","$877","1907","","","","2","91115","0","","","$877"
"Expired","Single Family Residence","1827 Scott St","$3,995,000","Bush","3","3","1","2,361","$1,692","1900","","","","0","94115","0","$3,495,000","","$1,692"
"Canceled","Single Family Residence","2972 Bush St","$1,700,000","Presidio","6","4","0","3,890","$437","1900","","","","0","94115","0","$2,095,000","","$437"
"Closed","Single Family Residence","1608 Lyon St","$3,000,000","Pine Street","5","3","0","4,530","$662","1900","12/23/2022","$3,000,000","","0","94115","0","$2,800,000","10/11/2022","$662"
"Canceled","Single Family Residence","1969 California St","$13,850,000","Octavia","5","6","1","8,990","$1,540","1915","","","","0","94109","0","$13,850,000","","$1,540"
"Canceled","Single Family Residence","2263 California St","$3,895,000","Webster","4","4","1","3,191","$1,220","1900","","","","0","94115","0","$4,250,000","","$1,220"
"Closed","Single Family Residence","2150 Bush St","$5,250,000","Fillmore St","4","4","1","3,055","$1,718","1890","09/12/2022","$5,250,000","","0","94115","0","$5,185,000","08/15/2022","$1,718"
"Duplicate Canceled","Single Family Residence","1964 Buchanan St","$2,800,000","Pine","5","3","0","2,825","$991","1900","","","","0","94115","0","$2,800,000","","$991"
"Duplicate Canceled","2 Houses on Lot","2257 Bush St","$1,795,000","Fillmore","4","2","0","2,540","$706","1900","","","","0","94115","0","$1,795,000","","$706"
"Canceled","Single Family Residence","2306 Geary Blvd","$1,495,000","Broderick","5","4","0","2,050","$729","1904","","","","0","94115","0","$1,595,000","","$729"
"Closed","Single Family Residence","2250 Bush St","$3,350,000","Fillmore/Steiner","4","3","1","3,445","$972","1900","03/30/2021","$3,350,000","","0","94115","0","$3,499,000","03/24/2021","$972"
"Canceled","Single Family Home","1918 Divisadero Street","$4,299,950","","4","3","1","3,360","$1,279","1910","","","","2","94115","0","$4,299,950","","$1,279"
"Sold","Detached","1611 Broderick St","$2,259,000","","5","3","0","2,855","$791","1900","05/29/2020","$2,259,000","","0","94115","0","","05/22/2020","$791"
"Canceled","Single Family Residence","2215 California St","$7,750,000","Webster","5","4","2","4,004","$1,935","1890","","","","0","94115","0","$7,750,000","","$1,935"
"Closed","Single Family Residence","2909 Bush St","$4,700,000","Lyon","4","3","1","4,409","$1,066","0","05/24/2022","$4,700,000","","0","94115","0","$4,850,000","04/24/2022","$1,066"
"Closed","Single Family Residence","2105 Pine St","$4,750,000","Webster","5","3","1","3,495","$1,359","1900","05/10/2022","$4,750,000","","0","94115","0","$4,550,000","05/02/2022","$1,359"
"Closed","Single Family Residence","2868 Bush St","$5,250,000","Lyon","5","4","1","4,261","$1,232","0","05/24/2022","$5,250,000","","0","94115","0","$5,999,000","04/17/2022","$1,232"
"Closed","Single Family Residence","1923 Pierce St","$3,600,000","California","3","2","1","2,190","$1,643","1900","03/23/2022","$3,600,000","","0","94115","0","$2,995,000","03/09/2022","$1,643"
"Closed","Single Family Residence","1988 Bush St","$4,600,000","Buchanan","4","3","1","3,215","$1,430","1900","03/11/2022","$4,600,000","","0","94115","0","$4,295,000","02/22/2022","$1,430"
"Expired","Single Family Residence","2605 California St","$4,250,000","Pierce","5","5","1","4,013","$1,059","1900","","","","0","94115","0","$4,995,000","","$1,059"
"Closed","Single Family Residence","1815 Laguna St","$4,550,000","Pine Street","4","3","1","3,412","$1,333","1890","01/28/2022","$4,550,000","","0","94115","0","$4,500,000","01/11/2022","$1,333"
"Closed","Single Family Residence","1876 Bush St","$2,345,000","Laguna","5","4","0","3,270","$717","0","01/11/2022","$2,345,000","","0","94109","0","$1,950,000","12/23/2021","$717"
"Canceled","Single Family Residence","1815 Laguna St","$4,500,000","Pine Street","4","3","1","3,412","$1,318","1890","","","","0","94115","0","$4,500,000","","$1,318"
"Closed","Single Family Residence","2217 California St","$4,550,000","Buchanan","4","2","1","2,960","$1,537","1900","12/02/2021","$4,550,000","","0","94115","0","$4,495,000","11/02/2021","$1,537"
"Closed","Single Family Residence","2777 Pine St","$2,900,000","Divisadero","4","3","0","2,330","$1,244","1900","12/01/2021","$2,900,000","","0","94115","0","$2,695,000","11/02/2021","$1,244"
"Canceled","Single Family Residence","1717 Webster St","$2,895,000","Bush","4","2","1","2,445","$1,184","1900","","","","0","94115","0","$2,895,000","","$1,184"
"Closed","Single Family Residence","1527 Sutter Street","$4,180,000","","4","3","1","3,435","$1,216","1900","01/15/2021","$4,180,000","","0","94109","0","","01/09/2021","$1,216"
"Closed","Single Family Residence","2919 California St","$3,995,000","Broderick","4","3","1","3,427","$1,165","1900","11/12/2021","$3,995,000","","0","94115","0","$3,995,000","11/09/2021","$1,165"
"Closed","Single Family Residence","2070 Pine St","$5,400,000","Buchanan","5","3","1","4,400","$1,227","1900","05/18/2021","$5,400,000","","0","94115","0","$5,970,000","05/05/2021","$1,227"
"Closed","Single Family Residence","1737 Webster St","$4,850,000","Bush","4","3","1","3,696","$1,312","1875","07/26/2021","$4,850,000","","0","94115","0","$4,400,000","07/19/2021","$1,312"
"Closed","Single Family Residence","2590 Pine St","$4,999,000","Corner of Scott","4","3","1","3,711","$1,347","1885","08/13/2021","$4,999,000","","0","94115","0","$4,850,000","07/26/2021","$1,347"
"Closed","Single Family Residence","2115 Bush St","$4,750,000","Webster","4","4","1","3,500","$1,357","1900","07/08/2021","$4,750,000","","0","94115","0","$4,750,000","06/29/2021","$1,357"
"Canceled","Single Family Residence","2232 Bush St","$6,200,000","Fillmore","4","3","1","6,374","$972","1919","","","","0","94115","0","$6,200,000","","$972"
"Canceled","Single Family Residence","2919 California St","$3,500,000","Broderick","4","3","1","3,427","$1,021","1900","","","","0","94115","0","$3,795,000","","$1,021"
"Closed","Single Family Residence","145 Presidio Ave","$8,000,000","Washington","4","4","1","4,673","$1,711","1926","06/09/2021","$8,000,000","","0","94115","0","$7,495,000","05/08/2021","$1,711"
"Closed","Single Family Residence","2002 California St","$4,000,000","Octavia","4","4","0","2,750","$1,454","1923","07/12/2021","$4,000,000","","0","94109","0","$4,275,000","06/17/2021","$1,454"
"Closed","Single Family Residence","2306 Geary Blvd","$1,288,000","Baker St","4","3","0","2,050","$628","1904","10/19/2021","$1,288,000","","0","94115","","$1,299,000","09/23/2021","$628"
