Status,Property SubType,Address,List Price,Cross street,Beds,Full baths,Half baths,Living area (ft²),Price / ft²,Year Built,Close Date,Close Price,Availability date,Garage spaces,Zip code,Lot size acres,Original list Price,Contract Date,Sold Price / ft²
"Closed","Single Family Residence","22 5th Ave","$1,700,000","Lake","4","3","1","3,400","$500","1907","11/07/1997","$1,700,000","","0","94118","","$1,550,000","11/06/1997","$500"
"Closed","Single Family Residence","103 3rd Ave","$570,000","Lake","6","3","0","3,578","$159","1903","12/10/1997","$570,000","","0","94118","","$575,000","10/17/1997","$159"
"Closed","Single Family Residence","115 3rd Ave","$585,000","Lake","3","2","1","2,408","$242","1903","05/14/1996","$585,000","","0","94118","","$599,000","05/11/1996","$242"
"Closed","Single Family Residence","3368 Jackson St","$3,500,000","Laurel","7","7","0","5,673","$616","1913","08/09/2010","$3,500,000","","0","94118","","$4,495,000","06/26/2010","$616"
"Closed","Single Family Residence","28 Presidio Ter","$4,287,000","Arguello","5","7","0","6,546","$654","1908","07/15/2010","$4,287,000","","0","94118","","$5,395,000","06/30/2010","$654"
"Closed","Single Family Residence","308 Laurel St","$4,700,000","Clay","5","5","0","4,352","$1,079","1907","06/25/2010","$4,700,000","","0","94118","","$4,625,000","06/16/2010","$1,079"
"Canceled","Single Family Residence","100 Spruce St","$5,750,000","Jackson","7","4","1","5,465","$1,052","0","","","","0","94118","","$6,395,000","","$1,052"
"Closed","Single Family Residence","3242 Washington St","$2,850,000","presidio","5","4","1","5,300","$537","1893","03/30/2010","$2,850,000","","0","94115","","$2,995,000","03/24/2010","$537"
"Closed","Single Family Residence","3150 Jackson St","$2,550,000","Presidio","6","3","0","5,475","$465","1906","05/17/2010","$2,550,000","","0","94115","","$2,995,000","03/27/2010","$465"
"Closed","Single Family Residence","3950 Clay St","$4,443,375","Cherry","4","3","1","5,150","$862","1910","03/26/2010","$4,443,375","","0","94118","","$4,500,000","03/05/2010","$862"
"Canceled","Single Family Residence","3346 Clay St","$3,295,000","Presidio and Walnut","3","2","1","3,009","$1,095","1883","","","","0","94118","","$3,295,000","","$1,095"
"Closed","Single Family Residence","3525 Clay St","$3,627,500","Laurel","4","3","1","4,091","$886","1911","03/26/2010","$3,627,500","","0","94118","","$3,950,000","03/06/2010","$886"
"Closed","Single Family Residence","3581 Clay St","$3,480,000","Locust","4","4","1","3,633","$957","1900","01/29/2010","$3,480,000","","0","94118","","$3,600,000","01/15/2010","$957"
"Canceled","Single Family Residence","324 Locust St","$3,995,000","Clay","4","4","1","4,757","$839","1912","","","","0","94118","","$4,495,000","","$839"
"Canceled","Single Family Residence","3445 Washington St","$6,750,000","Laurel","6","4","1","5,810","$1,161","1908","","","","0","94118","","$6,750,000","","$1,161"
"Closed","Single Family Residence","26 Presidio Ter","$6,200,000","Washington","6","4","1","8,379","$739","1909","04/29/2005","$6,200,000","","0","94118","","$6,200,000","04/01/2005","$739"
"Canceled","Single Family Residence","3445 Washington St","$7,900,000","Laurel","6","4","1","5,810","$1,359","1908","","","","0","94118","","$7,900,000","","$1,359"
"Closed","Single Family Residence","227 Presidio Ave","$1,981,800","Washington","3","3","0","2,698","$734","1940","12/11/2009","$1,981,800","","0","94115","","$2,000,000","12/07/2009","$734"
"Canceled","Single Family Residence","3701 Washington St","$17,500,000","Spruce","6","6","1","10,489","$1,668","1900","","","","0","94118","","$17,500,000","","$1,668"
"Closed","Single Family Residence","3362 Jackson St","$2,500,000","Laurel","4","3","1","4,000","$625","1899","08/06/2009","$2,500,000","","0","94118","","$2,795,000","07/13/2009","$625"
"Canceled","Single Family Residence","23 Presidio Ter","$8,900,000","Arguello","10","4","0","6,039","$1,473","1910","","","","0","94118","","$8,900,000","","$1,473"
"Closed","Single Family Residence","3232 Pacific Ave","$2,500,000","Presidio Avenue","3","4","0","3,400","$735","1902","06/17/2009","$2,500,000","","0","94118","","$2,500,000","05/29/2009","$735"
"Expired","Single Family Residence","3857 Clay St","$8,500,000","Maple","7","6","1","8,018","$1,060","1905","","","","0","94118","","$8,500,000","","$1,060"
"Canceled","Single Family Residence","3242 Washington St","$3,105,000","Presidio","5","4","1","5,320","$583","1893","","","","0","94115","","$3,450,000","","$583"
"Closed","Single Family Residence","200 Locust St","$7,195,000","Washington","5","5","1","6,500","$1,106","1905","07/08/2009","$7,195,000","","0","94118","","$7,195,000","07/04/2009","$1,106"
"Closed","Single Family Residence","3511 Jackson St","$3,295,000","Locust","4","3","1","3,419","$963","1912","06/30/2009","$3,295,000","","0","94118","","$3,695,000","06/04/2009","$963"
"Closed","Single Family Residence","50 Walnut","$1,385,000","Pacific & Jackson","4","5","1","4,000","$346","1930","01/26/1995","$1,385,000","","0","","","$1,385,000","12/03/1994","$346"
"Closed","Single Family Residence","3383 Washington St","$4,600,000","Walnut","4","5","0","4,600","$1,000","1900","06/13/2006","$4,600,000","","0","94118","","$4,600,000","05/26/2006","$1,000"
"Closed","Single Family Residence","3555 Clay St","$3,650,000","Laurel","5","3","1","4,432","$823","0","10/03/2003","$3,650,000","","0","94118","","$3,750,000","09/09/2003","$823"
"Closed","Single Family Residence","3388 Clay St","$4,980,000","Presidio","6","4","1","5,184","$960","1908","03/06/2009","$4,980,000","","0","94118","","$4,980,000","02/24/2009","$960"
"Closed","Single Family Residence","135 Locust St","$3,000,000","Washington","4","3","1","2,150","$1,395","1906","02/20/2009","$3,000,000","","0","94118","","$2,998,000","01/30/2009","$1,395"
"Closed","Single Family Residence","166 Arguello","$860,000","Clay & Sacramento","5","2","0","2,800","$307","1903","09/15/1995","$860,000","","0","94118","","$860,000","08/18/1995","$307"
"Closed","Single Family Residence","28 Presidio Ter","$1,395,000","Arguello","5","4","1","5,194","$268","1908","08/18/1995","$1,395,000","","0","94118","","$1,795,000","06/26/1995","$268"
"Closed","Single Family Residence","3134 Jackson","$4,500,000","Lyon","5","4","1","4,182","$1,076","1922","01/05/2001","$4,500,000","","0","94115","","$4,500,000","11/17/2000","$1,076"
"Canceled","Single Family Residence","12 Presidio Ter","$5,600,000","Arguello","6","4","1","6,000","$933","1910","","","","0","94118","","$5,895,000","","$933"
"Closed","Single Family Residence","3711 Clay St","$3,250,000","Spruce","4","3","1","3,600","$902","1907","10/20/2008","$3,250,000","","0","94118","","$3,250,000","10/13/2008","$902"
"Closed","Single Family Residence","3962 Clay St","$3,150,000","Cherry","3","3","1","2,992","$1,052","1900","08/27/2008","$3,150,000","","0","94118","","$2,995,000","08/08/2008","$1,052"
"Closed","Single Family Residence","3965 Washington St","$3,995,000","Between Cherry & Arguello","4","2","1","3,080","$1,297","1938","07/17/2008","$3,995,000","","0","94118","","$3,995,000","04/22/2008","$1,297"
"Closed","Single Family Residence","3481 Washington St","$3,995,000","Laurel","5","3","1","3,950","$1,011","1906","07/31/2008","$3,995,000","","0","94118","","$3,995,000","05/22/2008","$1,011"
"Closed","Single Family Residence","3400 Clay St","$5,800,000","Walnut","4","5","0","6,500","$892","0","05/27/2008","$5,800,000","","0","94118","","$7,100,000","04/16/2008","$892"
"Closed","Single Family Residence","3383 Clay St","$3,200,000","Walnut","4","3","1","3,138","$1,019","1891","11/20/2007","$3,200,000","","0","94118","","$4,385,000","11/18/2007","$1,019"
"Closed","Single Family Residence","3701 Washington St","$14,250,000","Spruce","6","7","0","10,000","$1,425","1900","10/20/2006","$14,250,000","","0","94118","","$15,500,000","10/16/2006","$1,425"
"Closed","Single Family Residence","3930 Washington St","$4,995,000","Cherry & Arguello","5","5","1","3,880","$1,287","1924","05/31/2007","$4,995,000","","0","94118","","$4,995,000","05/18/2007","$1,287"
"Closed","Single Family Residence","3352 Washington St","$3,850,000","Walnut","4","4","1","3,727","$1,033","1940","10/19/2007","$3,850,000","","0","94118","","$3,850,000","10/12/2007","$1,033"
"Closed","Single Family Residence","3456 Jackson St","$5,500,000","Locust","4","6","1","4,267","$1,288","1920","09/07/2007","$5,500,000","","0","94118","","$5,500,000","08/18/2007","$1,288"
"Closed","Single Family Residence","3130 Pacific Ave","$14,000,000","Lyon","5","5","1","8,249","$1,697","2007","07/12/2007","$14,000,000","","0","94115","","$12,495,000","06/05/2007","$1,697"
"Closed","Single Family Residence","3377 Washington St","$3,412,500","Walnut","5","4","0","2,950","$1,156","1907","05/24/2005","$3,412,500","","0","94118","","$3,500,000","05/03/2005","$1,156"
"Closed","Single Family Residence","3445 Washington St","$5,050,000","Laurel","6","5","0","5,887","$857","1908","05/08/2007","$5,050,000","","0","94118","","$5,850,000","04/20/2007","$857"
"Canceled","Single Family Residence","3573 Washington St","$3,350,000","locust","4","2","1","3,335","$1,004","1940","","","","0","94118","","$3,350,000","","$1,004"
"Closed","Single Family Residence","3840 Clay St","$4,020,000","Maple","6","3","0","5,354","$750","1900","04/25/2007","$4,020,000","","0","94118","","$3,000,000","04/19/2007","$750"
"Closed","Single Family Residence","3711 Clay","$1,950,000","Spruce St.","4","4","0","3,714","$525","1891","05/10/2007","$1,950,000","","0","94118","","$1,950,000","05/02/2007","$525"
"Canceled","Single Family Residence","50 Presidio Ave","$2,550,000","pacific","4","4","1","2,750","$927","1916","","","","0","94115","","$2,695,000","","$927"
"Closed","Single Family Residence","3919 Washington St","$3,295,000","Cherry","5","4","1","3,874","$850","1924","10/19/2004","$3,295,000","","0","94118","","$3,995,000","10/01/2004","$850"
"Closed","Single Family Residence","6 Presidio Ter","$1,925,000","Arguello","8","6","1","8,800","$218","1911","01/28/1994","$1,925,000","","0","94118","","$1,925,000","01/28/1994","$218"
"Closed","Single Family Residence","162 8th Ave","$782,500","Lake","5","2","0","3,054","$256","0","10/30/1998","$782,500","","0","94118","","$795,000","10/01/1998","$256"
"Closed","Single Family Residence","3452 Jackson St","$3,900,000","Laurel","8","4","1","5,600","$696","1912","04/02/2003","$3,900,000","","0","94118","","$3,850,000","03/25/2003","$696"
"Closed","Single Family Residence","240 Walnut","$2,000,000","Washington","4","3","1","2,229","$897","1954","05/30/2002","$2,000,000","","0","94118","","$2,200,000","04/01/2002","$897"
"Closed","Single Family Residence","46 Presidio Ave","$2,750,000","Jackson","4","3","1","2,750","$1,000","1916","03/21/2007","$2,750,000","","0","94115","","$2,750,000","03/05/2007","$1,000"
"Closed","Single Family Residence","28 Presidio Ter","$5,380,000","Arguello","5","7","0","6,546","$821","1908","03/23/2007","$5,380,000","","0","94118","","$5,380,000","03/19/2007","$821"
"Canceled","Single Family Residence","34 Presidio Ter","$9,900,000","Arguello","6","6","1","8,347","$1,186","1911","","","","0","94118","","$11,000,000","","$1,186"
"Closed","Single Family Residence","3732 Sacramento St","$2,650,000","Spruce","4","2","1","3,500","$757","1900","01/29/2007","$2,650,000","","0","94118","","$2,595,000","01/21/2007","$757"
"Expired","Single Family Residence","28 Presidio Ter","$5,380,000","Arguello","5","7","0","6,546","$821","1908","","","","0","94118","","$5,380,000","","$821"
"Canceled","Single Family Residence","521 Lake St","$1,645,000","6th Avenue","3","2","0","2,100","$783","1905","","","","0","94118","","$1,760,000","","$783"
"Closed","Single Family Residence","59 7th Ave","$2,150,000","Lake","4","3","1","2,850","$754","1904","04/28/1999","$2,150,000","","0","94118","","$1,950,000","04/08/1999","$754"
"Canceled","Single Family Residence","3108 Jackson St","$4,495,000","Lyon","6","4","1","4,440","$1,012","1916","","","","0","94115","","$4,875,000","","$1,012"
"Canceled","Single Family Residence","3367 Washington St","$5,700,000","Walnut","5","4","1","5,800","$982","1902","","","","0","94118","","$5,959,000","","$982"
"Closed","Single Family Residence","3957 Sacramento St","$2,950,000","Cherry","4","3","1","3,060","$964","1898","08/04/2006","$2,950,000","","0","94118","","$2,995,000","06/23/2006","$964"
"Closed","Single Family Residence","3591 Jackson","$3,250,000","Spruce","3","2","1","3,440","$944","1910","07/14/2006","$3,250,000","","0","94118","","$2,295,000","07/07/2006","$944"
"Closed","Single Family Residence","3737 Clay St","$3,450,000","Spruce","4","3","1","3,800","$907","1907","06/06/2006","$3,450,000","","0","94118","","$2,995,000","05/23/2006","$907"
"Closed","Single Family Residence","115 Cherry","$4,350,000","Jackson","4","3","1","3,918","$1,110","1927","05/31/2006","$4,350,000","","0","94118","","$4,000,000","05/11/2006","$1,110"
"Closed","Single Family Residence","7 Presidio Ave","$6,000,000","Pacific","5","4","1","4,707","$1,274","1908","05/04/2006","$6,000,000","","0","94115","","$6,400,000","04/07/2006","$1,274"
"Closed","Single Family Residence","18 Presidio Ter","$5,419,700","Arguello","8","9","0","9,275","$584","1909","04/03/2006","$5,419,700","","0","94118","","$6,100,000","04/01/2006","$584"
"Closed","Single Family Residence","3471 Washington St","$3,800,000","Laurel","6","4","1","4,352","$873","0","04/04/2006","$3,800,000","","0","94118","","$3,750,000","03/28/2006","$873"
"Closed","Single Family Residence","219 Spruce St","$6,500,000","Washington","6","5","0","6,500","$1,000","1909","03/15/2006","$6,500,000","","0","94118","","$6,500,000","03/08/2006","$1,000"
"Closed","Single Family Residence","115 Spruce St","$3,800,000","Washington","4","3","1","3,690","$1,029","1922","12/06/2005","$3,800,000","","0","94118","","$3,950,000","11/02/2005","$1,029"
"Closed","Single Family Residence","3444 Washington St","$16,500,000","Laurel","6","6","0","8,570","$1,925","1904","01/31/2006","$16,500,000","","0","94118","","$16,500,000","11/15/2005","$1,925"
"Canceled","Single Family Residence","34 Presidio Ter","$11,000,000","Arguello","6","6","1","8,300","$1,325","1911","","","","0","94118","","$11,000,000","","$1,325"
"Closed","Single Family Residence","3701 Washington St","$8,000,000","Spruce","8","5","1","7,615","$1,050","1900","11/18/2005","$8,000,000","","0","94118","","$8,900,000","10/28/2005","$1,050"
"Canceled","Single Family Residence","3732 Sacramento St","$2,650,000","Spruce","4","2","1","3,600","$736","1900","","","","0","94118","","$2,650,000","","$736"
"Canceled","Single Family Residence","3277 Pacific Ave","$32,000,000","Walnut","5","7","0","14,800","$2,162","1913","","","","0","94118","","$32,000,000","","$2,162"
"Closed","Single Family Residence","3526 Sacramento","$1,130,000","Laurel","3","2","0","2,100","$538","0","03/10/2000","$1,130,000","","0","94118","","$829,000","02/22/2000","$538"
"Closed","Single Family Residence","3424 Jackson St","$4,950,000","Laurel","4","4","1","4,650","$1,064","1921","05/24/2005","$4,950,000","","0","94118","","$4,950,000","04/12/2005","$1,064"
"Closed","Single Family Residence","3352 Washington St","$3,195,000","Walnut","4","4","1","3,338","$957","1940","05/04/2005","$3,195,000","","0","94118","","$3,195,000","04/26/2005","$957"
"Closed","Single Family Residence","179 8th Ave","$1,950,000","California","3","2","1","3,300","$590","1900","03/02/2005","$1,950,000","","0","94118","","$1,795,000","02/09/2005","$590"
"Closed","Single Family Residence","25 Presidio Ter","$3,500,000","Arguello Blvd","4","4","1","4,263","$821","1909","01/07/2005","$3,500,000","","0","94118","","$3,500,000","10/08/2004","$821"
"Closed","Single Family Residence","2 Laurel St","$3,400,000","Pacific","4","4","1","4,692","$724","1909","08/20/2004","$3,400,000","","0","94118","","$3,800,000","07/29/2004","$724"
"Closed","Single Family Residence","115 8th Ave","$1,331,000","Lake","3","2","1","2,800","$475","1902","07/09/1999","$1,331,000","","0","94118","","$1,050,000","06/25/1999","$475"
"Closed","Single Family Residence","21 Presidio Ter","$5,600,000","Arguello","5","5","0","4,473","$1,251","1911","08/27/2004","$5,600,000","","0","94118","","$5,500,000","08/03/2004","$1,251"
"Closed","Single Family Residence","3134 Jackson St","$3,400,000","Lyon","6","4","1","4,182","$813","1922","07/15/2004","$3,400,000","","0","94115","","$4,200,000","06/29/2004","$813"
"Closed","Single Family Residence","3245 Pacific Ave","$4,300,000","Presidio","3","3","1","3,654","$1,176","1907","05/28/2004","$4,300,000","","0","94118","","$4,450,000","05/26/2004","$1,176"
"Closed","Single Family Residence","4 Presidio Ter","$4,000,000","Arguello Blvd","4","4","1","5,823","$686","1911","03/24/2004","$4,000,000","","0","94118","","$4,200,000","02/27/2004","$686"
"Closed","Single Family Residence","3659 Washington St","$4,300,000","Locust","5","6","1","4,485","$958","1914","05/07/2004","$4,300,000","","0","94118","","$3,659,000","04/15/2004","$958"
"Canceled","Single Family Residence","25 Presidio Ter","$3,750,000","Arguello/Washington","4","4","1","4,350","$862","1909","","","","0","94118","","$3,750,000","","$862"
"Closed","Single Family Residence","3881 Clay St","$4,605,000","Cherry","4","5","1","4,500","$1,023","0","04/29/2004","$4,605,000","","0","94118","","$4,850,000","04/15/2004","$1,023"
"Closed","Single Family Residence","3809 Clay St","$2,070,000","Maple & Cherry","3","3","0","2,040","$1,014","1947","02/27/2004","$2,070,000","","0","94118","","$1,899,000","02/20/2004","$1,014"
"Canceled","Single Family Residence","3367 Washington St","$5,950,000","Walnut","5","4","1","5,757","$1,033","1902","","","","0","94118","","$6,250,000","","$1,033"
"Expired","Single Family Residence","3159 Jackson St","$2,195,000","Presidio","6","4","0","3,848","$570","1904","","","","0","94115","","$2,195,000","","$570"
"Canceled","Single Family Residence","3579 Jackson St","$3,200,000","Spruce/Locust","5","4","0","5,300","$603","0","","","","0","94118","","$3,200,000","","$603"
"Closed","Single Family Residence","238 Presidio Ave","$1,700,000","clay","3","2","1","2,400","$708","1941","10/01/2003","$1,700,000","","0","94115","","$1,649,000","08/22/2003","$708"
"Canceled","Single Family Residence","3377 Pacific Ave","$9,500,000","Walnut","6","5","1","6,500","$1,461","1903","","","","0","94118","","$10,500,000","","$1,461"
"Closed","Single Family Residence","3476 Jackson St","$5,895,000","Laurel","6","5","1","5,989","$984","1912","07/03/2003","$5,895,000","","0","94118","","$5,895,000","05/14/2003","$984"
"Closed","Single Family Residence","37 Presidio Ave","$1,455,000","Jackson & Pacific Ave","5","4","0","4,688","$310","1903","06/23/1994","$1,455,000","","0","94115","","$1,455,000","05/04/1994","$310"
"Closed","Single Family Residence","3725 Jackson St","$2,600,000","Maple","5","4","1","3,720","$698","1971","01/15/2003","$2,600,000","","0","94118","","$2,975,000","12/04/2002","$698"
"Canceled","Single Family Residence","4 Presidio Ter","$5,950,000","Arguello","5","4","1","6,200","$959","1908","","","","0","94118","","$5,950,000","","$959"
"Canceled","Single Family Residence","4 Presidio Ter","$6,200,000","Arguello","5","4","1","6,200","$1,000","1908","","","","0","94118","","$6,200,000","","$1,000"
"Closed","Single Family Residence","330 Locust","$2,700,000","Clay","6","3","1","3,548","$760","1924","08/14/2000","$2,700,000","","0","94118","","$2,900,000","06/05/2000","$760"
"Expired","Single Family Residence","238 Presidio Ave","$1,795,000","Clay & Washington","3","2","1","2,070","$867","1941","","","","0","94115","","$1,895,000","","$867"
"Expired","Single Family Residence","4 Presidio Ter","$4,995,000","Arguello Blvd","4","4","1","5,823","$857","1911","","","","0","94118","","$5,500,000","","$857"
"Closed","Single Family Residence","17 Presidio Ter","$2,680,000","Arguello","4","3","1","3,683","$727","1952","10/29/2002","$2,680,000","","0","94118","","$2,995,000","10/01/2002","$727"
"Closed","Single Family Residence","133 7th Ave","$1,699,000","Lake","4","3","1","3,000","$566","1908","07/31/2002","$1,699,000","","0","94118","","$1,699,000","07/25/2002","$566"
"Closed","Single Family Residence","14 7th Ave","$1,840,000","Lake","3","2","1","2,595","$709","1915","12/28/2001","$1,840,000","","0","94118","","$1,995,000","11/19/2001","$709"
"Closed","Single Family Residence","148 7th Ave","$1,375,000","Lake St.","3","2","1","2,100","$654","1908","06/29/2000","$1,375,000","","0","94118","","$1,299,000","06/10/2000","$654"
"Closed","Single Family Residence","21 Presidio Ave","$2,550,000","Pacific","4","5","1","4,350","$586","1900","07/02/1998","$2,550,000","","0","94118","","$2,500,000","05/29/1998","$586"
"Canceled","Single Family Residence","3140 Jackson","$2,000,000","Lyon","5","4","1","2,878","$694","1915","","","","0","94115","","$0","","$694"
"Expired","Single Family Residence","3236 Pacific","$1,375,000","Presidio","4","3","0","2,750","$500","1900","","","","0","94118","","$0","","$500"
"Closed","Single Family Residence","3645 Washington","$2,150,000","Locust","4","3","1","3,968","$541","1930","07/02/1996","$2,150,000","","0","94118","","$2,350,000","06/20/1996","$541"
"Closed","Single Family Residence","3798 Clay","$1,065,000","Maple","8","6","1","4,100","$259","0","06/27/1996","$1,065,000","","0","94118","","$1,125,000","05/03/1996","$259"
"Expired","Single Family Residence","3798 Clay","$1,059,000","Maple","8","6","1","4,100","$258","1914","","","","0","94118","","$1,250,000","01/25/1996","$258"
"Closed","Single Family Residence","21 Presidio Ter","$1,875,000","Arguello & Washington","5","3","1","5,000","$375","1910","09/20/1995","$1,875,000","","0","","","$1,875,000","08/21/1995","$375"
"Closed","Single Family Residence","3198 Pacific Ave","$5,650,000","Presidio Ave","6","4","0","4,170","$1,354","1890","05/05/2023","$5,650,000","","0","94115","0","$4,790,000","04/26/2023","$1,354"
"Withdrawn/Canceled","Single Family Residence","3444 Washington Street","$18,000,000","","6","6","0","9,074","$1,983","1904","","","","0","94118","0","","","$1,983"
"Closed","Single Family Residence","3903 Washington Street","$5,800,000","","5","5","0","4,729","$1,226","1922","08/01/2017","$5,800,000","","0","94118","0","","07/16/2017","$1,226"
"Withdrawn/Canceled","Single Family Residence","3675 Clay Street","$5,250,000","","5","4","0","5,000","$1,050","1904","","","","0","94118","0","","","$1,050"
"Closed","Single Family Residence","3965 Sacramento Street","$3,225,000","","6","3","1","3,350","$962","1906","12/18/2013","$3,225,000","","0","94118","","","11/18/2013","$962"
"Sold Off MLS","Single Family Residence","3160 Jackson Street","$4,050,000","","3","2","1","3,029","$1,337","1904","03/16/2020","$4,050,000","","0","94118","0","","03/01/2020","$1,337"
"Sold Off MLS","Single Family Residence","84 5th Avenue","$3,950,000","","5","3","1","2,690","$1,468","1905","02/23/2023","$3,950,000","","0","94118","0","","02/05/2023","$1,468"
"Withdrawn/Canceled","Single Family Residence","3249 Jackson Street","$7,250,000","","6","4","1","5,627","$1,288","1898","","","","0","94118","0","","","$1,288"
"Withdrawn/Canceled","Single Family Residence","3249 Jackson Street","$7,850,000","","6","5","0","5,627","$1,395","1898","","","","0","94118","0","","","$1,395"
"Closed","Single Family Residence","214 Spruce St","$7,200,000","Clay & Washington","4","3","1","3,638","$1,979","1928","03/16/2023","$7,200,000","","0","94118","0","$6,550,000","03/07/2023","$1,979"
"Expired","Detached","3199 Jackson","$32,000,000","","9","15","0","24,000","$1,333","1905","","","","20","94115","0","","","$1,333"
"Closed","Single Family Residence","3410 Jackson St","$18,500,000","Laurel St","5","5","1","7,140","$2,591","1923","05/05/2023","$18,500,000","","0","94118","0","$23,500,000","05/04/2023","$2,591"
"Closed","Single Family Residence","3212 Jackson St","$7,340,000","Presidio","7","6","2","6,101","$1,203","1906","05/08/2023","$7,340,000","","0","94118","0","$9,800,000","04/18/2023","$1,203"
"Canceled","2 Houses on Lot","3629 Jackson St","$6,100,000","Spruce","6","3","2","4,670","$1,306","1913","","","","0","94118","0","$6,495,000","","$1,306"
"Closed","Single Family Residence","521 Lake St","$3,400,000","6th Avenue","3","2","1","2,250","$1,511","1905","03/09/2023","$3,400,000","","0","94118","0","$3,495,000","02/27/2023","$1,511"
"Canceled","Single Family Residence","80 6th Ave","$5,995,000","Lake","5","6","2","4,635","$1,293","1910","","","","0","94118","0","$6,995,000","","$1,293"
"Canceled","2 Houses on Lot","3349 Jackson St","$5,600,000","Walnut","8","6","0","5,424","$1,032","1908","","","","0","94118","0","$5,995,000","","$1,032"
"Expired","Single Family Residence","3850 Washington St","$10,200,000","Cherry & Maple","4","4","1","4,626","$2,204","1924","","","","0","94118","0","$11,350,000","","$2,204"
"Sold Off MLS","Single Family Residence","149 3rd Ave","$4,150,000","California","4","4","1","2,748","$1,510","1902","04/06/2023","$4,150,000","","0","94118","0","$4,780,000","03/24/2023","$1,510"
"Closed","Single Family Residence","425 Lake St","$4,500,000","5th Ave","4","4","0","3,620","$1,243","1909","12/07/2022","$4,500,000","","0","94118","0","$4,600,000","11/22/2022","$1,243"
"Canceled","2 Houses on Lot","3349 Jackson St","$6,495,000","Walnut","8","6","0","5,424","$1,197","1908","","","","0","94118","0","$6,495,000","","$1,197"
"Canceled","Single Family Residence","207 Cherry St","$11,750,000","Washington","6","3","1","5,340","$2,200","1909","","","","0","94118","0","$11,750,000","","$2,200"
"Closed","Single Family Residence","3450 Washington St","$34,500,000","Laurel","6","7","3","9,865","$3,497","1929","03/07/2023","$34,500,000","","0","94118","0","$45,000,000","01/21/2023","$3,497"
"Closed","Single Family Residence","3881 Washington St","$4,228,000","Cherry","5","4","1","4,240","$997","1950","11/30/2022","$4,228,000","","0","94118","0","$5,288,000","10/27/2022","$997"
"Canceled","Single Family Residence","3362 Clay St","$13,900,000","Presidio","4","5","1","6,105","$2,276","1898","","","","0","94118","0","$15,495,000","","$2,276"
"Closed","Single Family Residence","3636 Clay St","$19,155,000","Locust St","7","7","1","7,710","$2,484","1899","10/04/2022","$19,155,000","","0","94118","0","$19,800,000","10/04/2022","$2,484"
"Closed","Single Family Residence","10 5th Ave","$4,700,000","Lake Street","6","5","1","6,035","$778","1905","11/04/2022","$4,700,000","","0","94118","0","$4,999,000","09/26/2022","$778"
"Closed","Single Family Residence","76 6th Ave","$4,150,000","Lake","4","3","0","2,364","$1,755","1905","08/29/2022","$4,150,000","","0","94118","0","$4,200,000","07/01/2022","$1,755"
"Closed","Single Family Residence","1809 Lyon St","$3,600,000","Sacramento Street","3","3","1","3,150","$1,142","1900","09/15/2022","$3,600,000","","0","94115","0","$4,250,000","09/08/2022","$1,142"
"Closed","Single Family Residence","26 Presidio Ter","$13,600,000","Arguello","6","7","2","9,405","$1,446","1909","05/07/2021","$13,600,000","","0","94118","0","$14,500,000","04/27/2021","$1,446"
"Closed","Single Family Residence","3675 Clay St","$5,350,000","Spruce","5","4","0","5,003","$1,069","1904","05/07/2021","$5,350,000","","0","94118","0","$5,250,000","03/27/2021","$1,069"
"Closed","Single Family Residence","3410 Washington St","$6,995,000","Walnut","5","3","1","4,447","$1,572","1900","05/18/2021","$6,995,000","","0","94118","0","$5,995,000","04/23/2021","$1,572"
"Closed","Single Family Residence","3581 Clay St","$6,450,000","Locust","4","4","1","3,882","$1,661","0","04/23/2021","$6,450,000","","0","94118","","$6,895,000","04/12/2021","$1,661"
"Closed","Single Family Residence","3414 Washington St","$24,950,000","Walnut","6","6","2","8,930","$2,793","0","04/15/2021","$24,950,000","","0","94118","0","$25,000,000","03/04/2021","$2,793"
"Closed","Single Family Residence","10 5th Ave","$4,563,759","Lake St","5","3","1","5,876","$776","1905","03/26/2021","$4,563,759","","0","94118","0","$5,600,000","03/18/2021","$776"
"Closed","Single Family Residence","3560 Jackson St","$5,700,000","Spruce","3","4","1","3,068","$1,857","1939","03/19/2021","$5,700,000","","0","94118","0","$5,395,000","03/12/2021","$1,857"
"Closed","Single Family Residence","3880 Sacramento St","$3,950,000","Cherry","5","3","0","3,021","$1,307","0","01/13/2021","$3,950,000","","0","94118","0","$3,995,000","01/13/2021","$1,307"
"Closed","Single Family Residence","118 9th Ave","$4,205,000","Lake","4","2","2","2,791","$1,506","1904","08/30/2022","$4,205,000","","0","94118","0","$4,895,000","08/20/2022","$1,506"
"Canceled","Single Family Residence","207 Maple St","$9,495,000","Washington","5","5","1","4,937","$1,923","1926","","","","0","94118","0","$9,495,000","","$1,923"
"Closed","Single Family Residence","315 Laurel St","$9,250,000","Clay","6","5","1","5,519","$1,676","1900","05/26/2022","$9,250,000","","0","94118","0","$9,250,000","04/29/2022","$1,676"
"Closed","Single Family Residence","104 3rd Ave","$3,250,000","Lake","3","2","1","2,034","$1,597","0","05/03/2022","$3,250,000","","0","94118","","$2,695,000","04/13/2022","$1,597"
"Closed","Single Family Residence","3747 Jackson St","$15,750,000","Maple Street","6","6","2","6,985","$2,254","1912","04/20/2022","$15,750,000","","0","94118","0","$15,500,000","04/15/2022","$2,254"
